,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Maliek Collins,HOU,1,0,0,0,1,0.5,2,0,2,0,1,1,0,0,0
1,Eric Murray,HOU,1,0,0,0,1,0.0,8,5,3,0,0,0,0,0,0
2,Jordan Jenkins,HOU,0,0,0,0,0,1.5,4,2,2,2,3,0,0,0,0
3,Roy Lopez,HOU,0,0,0,0,0,1.0,3,2,1,1,1,1,6,0,0
4,Jacob Martin,HOU,0,0,0,0,0,1.0,3,1,2,0,2,0,0,0,1
5,Neville Hewitt,HOU,0,0,0,0,0,0.0,10,6,4,0,0,0,0,0,0
6,Zach Cunningham,HOU,0,0,0,0,0,0.0,8,2,6,0,1,0,0,0,0
7,Kamu Grugier-Hill,HOU,0,0,0,0,0,0.0,8,5,3,1,0,0,0,0,1
8,Tavierre Thomas,HOU,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0
9,Desmond King,HOU,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
10,Terrance Mitchell,HOU,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
11,Jonathan Greenard,HOU,0,0,0,0,1,0.0,3,3,0,1,1,0,0,0,0
12,Jaleel Johnson,HOU,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
13,Kevin Pierre-Louis,HOU,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0
14,Danny Amendola,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Ross Blacklock,HOU,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0
16,Lonnie Johnson Jr.,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,A.J. Moore,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1
18,Justin Reid,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
19,DeMarcus Walker,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
22,Jerome Baker,MIA,1,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0
23,Jevon Holland,MIA,1,0,0,0,1,0.0,2,1,1,0,1,0,0,0,0
24,Justin Coleman,MIA,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
25,Emmanuel Ogbah,MIA,0,0,0,0,1,2.5,4,2,2,2,4,0,0,0,0
26,Nik Needham,MIA,0,0,0,0,1,1.0,4,4,0,1,1,0,0,0,0
27,Andrew Van Ginkel,MIA,0,0,0,0,0,1.0,4,4,0,1,2,0,0,0,0
28,Jaelan Phillips,MIA,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0
29,Brandon Jones,MIA,0,0,0,0,0,0.0,7,4,3,0,1,1,4,0,0
30,Elandon Roberts,MIA,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
31,Byron Jones,MIA,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
32,Eric Rowe,MIA,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,1
33,Adam Butler,MIA,0,0,0,0,2,0.0,2,2,0,0,0,0,0,0,0
34,Xavien Howard,MIA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
35,Zach Sieler,MIA,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
36,Elijah Campbell,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
37,Cethan Carter,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
38,Raekwon Davis,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
39,Austin Jackson,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
40,Brennan Scarlett,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
41,Jaylen Waddle,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
42,Christian Wilkins,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
