,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Justin Fields,CHI,17,29,291,11,34.4,442,15.2,244,14.4,8.4,47,2.8,1,3.4%,7,24.1%,3,10,1,5,9,24.3%,5,5.8
2,Ben Roethlisberger,PIT,21,30,205,8,23.5,151,5.0,102,4.9,3.4,103,4.9,0,0.0%,4,14.3%,4,3,3,1,8,23.5%,0,
