,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Melvin Gordon,DEN,21,80,6,46,2.2,34,1.6,3,7.0
1,Javonte Williams,DEN,17,111,5,59,3.5,52,3.1,4,4.3
2,Teddy Bridgewater,DEN,3,-1,1,-2,-0.7,1,0.3,0,
4,Ezekiel Elliott,DAL,10,51,2,32,3.2,19,1.9,1,10.0
5,Tony Pollard,DAL,4,11,0,11,2.8,0,0.0,0,
6,Dak Prescott,DAL,2,16,0,16,8.0,0,0.0,0,
