,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Jordan Hicks,ARI,0,7,7,100.0%,65,9.3,9.3,1,144.9,4.1,29,36,0,0,0,0.0,0,8,2,20.0%
1,Isaiah Simmons,ARI,0,6,5,83.3%,49,9.8,8.2,0,100.7,6.0,25,24,1,0,0,0.0,0,6,0,0.0%
2,Marco Wilson,ARI,0,7,4,57.1%,76,19.0,10.9,0,94.9,10.0,29,47,0,0,0,0.0,0,4,0,0.0%
3,Jalen Thompson,ARI,0,7,4,57.1%,55,13.8,7.9,1,122.0,11.0,54,1,0,0,0,0.0,0,6,0,0.0%
4,Byron Murphy,ARI,0,3,2,66.7%,26,13.0,8.7,0,93.7,17.0,23,3,1,0,0,0.0,0,4,1,20.0%
5,Robert Alford,ARI,0,3,2,66.7%,18,9.0,6.0,1,122.2,10.3,17,1,0,0,0,0.0,0,2,0,0.0%
6,Zaven Collins,ARI,0,2,2,100.0%,21,10.5,10.5,0,110.4,8.0,16,5,0,0,0,0.0,0,2,0,0.0%
7,Devon Kennard,ARI,0,1,1,100.0%,7,7.0,7.0,0,95.8,-4.0,-4,11,0,0,1,0.0,1,1,0,0.0%
8,Budda Baker,ARI,1,2,1,50.0%,16,16.0,8.0,0,37.5,13.0,12,4,0,0,0,0.0,0,7,1,12.5%
9,Tanner Vallejo,ARI,0,2,1,50.0%,4,4.0,2.0,0,56.2,13.0,4,0,0,0,0,0.0,0,3,2,40.0%
10,Markus Golden,ARI,0,0,0,,,,,,,,,,0,1,0,3.0,4,5,0,0.0%
11,Chandler Jones,ARI,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,1,25.0%
12,Jordan Phillips,ARI,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
13,Corey Peters,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
14,Michael Dogbe,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
15,Zach Allen,ARI,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
17,Fred Warner,SFO,0,6,6,100.0%,65,10.8,10.8,1,151.4,-1.3,-8,73,0,0,0,0.0,0,13,0,0.0%
18,K'Waun Williams,SFO,0,3,3,100.0%,7,2.3,2.3,0,79.2,-0.3,-1,8,2,1,0,0.0,1,3,1,25.0%
19,Tavon Wilson,SFO,0,4,3,75.0%,92,30.7,23.0,0,116.7,24.8,73,19,0,0,0,0.0,0,7,1,12.5%
20,Talanoa Hufanga,SFO,0,3,3,100.0%,56,18.7,18.7,0,118.7,13.3,40,16,2,0,0,0.0,0,4,2,33.3%
21,Azeez Al-Shaair,SFO,0,4,3,75.0%,47,15.7,11.8,0,113.5,1.0,0,47,2,0,0,0.0,0,9,1,10.0%
22,Josh Norman,SFO,0,2,2,100.0%,27,13.5,13.5,0,118.7,6.5,13,14,0,0,0,0.0,0,2,0,0.0%
23,Emmanuel Moseley,SFO,0,2,2,100.0%,9,4.5,4.5,0,85.4,-0.5,-1,10,0,0,0,0.0,0,6,1,14.3%
24,Dre Kirkpatrick,SFO,0,3,2,66.7%,29,14.5,9.7,0,97.9,4.3,12,17,0,0,0,0.0,0,3,1,25.0%
25,Nick Bosa,SFO,0,0,0,,,,,,,,,,0,2,2,0.0,4,4,1,20.0%
26,Arden Key,SFO,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
27,Arik Armstead,SFO,0,0,0,,,,,,,,,,0,1,0,1.0,2,10,0,0.0%
28,D.J. Jones,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,8,1,11.1%
