,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,James Conner,ARI,16,53,2,23,1.4,30,1.9,3,5.3
1,Chase Edmonds,ARI,12,63,3,57,4.8,6,0.5,0,
2,Kyler Murray,ARI,5,20,2,20,4.0,0,0.0,0,
4,Derrick Henry,TEN,17,58,2,41,2.4,17,1.0,0,
5,Jeremy McNichols,TEN,2,9,,6,3.0,3,1.5,0,
6,Ryan Tannehill,TEN,2,17,2,14,7.0,3,1.5,0,
7,Mekhi Sargent,TEN,1,2,1,1,1.0,1,1.0,0,
