,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Dak Prescott,DAL,42,58,403,3,1,1,12,31,101.4,4,13,0,7,0,0,0,0,0,1,0
1,Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,11,33,0,13,2,2,6,0,3,0,0
2,Tony Pollard,DAL,0,0,0,0,0,0,0,0,,3,14,0,11,4,4,29,0,11,0,0
3,Amari Cooper,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,17,13,139,2,28,0,0
4,CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,15,7,104,1,31,0,0
5,Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,45,0,16,0,0
6,Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,36,0,12,0,0
7,Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,24,0,13,0,0
8,Blake Jarwin,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,20,0,7,0,0
11,Tom Brady,TAM,32,50,379,4,2,0,0,47,97.0,0,0,0,0,0,0,0,0,0,0,0
12,Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,9,32,0,7,7,5,27,0,10,0,0
13,Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,4,14,0,5,0,0,0,0,0,1,1
14,Antonio Brown,TAM,0,0,0,0,0,0,0,0,,1,6,0,6,7,5,121,1,47,0,0
15,Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,105,1,24,1,1
16,Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,90,2,20,0,0
17,Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,24,0,10,0,0
18,Giovani Bernard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,8,0,0
19,Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
