,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Baker Mayfield,CLE,21,28,321,14,46.7,284,10.1,148,7.0,5.3,173,8.2,0,0.0%,4,14.8%,2,8,3,3,8,25.8%,1,7.0
2,Patrick Mahomes,KAN,27,36,337,17,44.7,335,9.3,201,7.4,5.6,136,5.0,0,0.0%,6,17.1%,2,10,3,5,10,24.4%,3,6.7
