,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Chase McLaughlin,CLE,3,3,,,0,0,,0
1,Jamie Gillan,CLE,,,,,1,52,52.0,52
4,Harrison Butker,KAN,3,3,2,2,0,0,,0
5,Tommy Townsend,KAN,,,,,2,91,45.5,47
