,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Corey Bojorquez,GNB,,,,,4,176,44.0,59
1,Mason Crosby,GNB,,,1,1,0,0,,0
4,Aldrick Rosas,NOR,5,5,1,1,0,0,,0
5,Blake Gillikin,NOR,,,,,2,103,51.5,58
