,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Dalvin Cook,MIN,20,61,5,32,1.6,29,1.5,1,20.0
1,Ameer Abdullah,MIN,1,4,0,3,3.0,1,1.0,0,
2,Alexander Mattison,MIN,1,2,,1,1.0,1,1.0,0,
4,Joe Mixon,CIN,29,127,6,81,2.8,46,1.6,6,4.8
5,Samaje Perine,CIN,5,22,,17,3.4,5,1.0,0,
6,Joe Burrow,CIN,1,2,1,1,1.0,1,1.0,0,
7,Ja'Marr Chase,CIN,1,-2,0,-2,-2.0,0,0.0,1,1.0
