,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Teddy Bridgewater,DEN,28,36,264,2,0,2,9,25,115.7,3,19,0,8,0,0,0,0,0,0,0
1,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,11,101,1,70,3,3,17,0,13,0,0
2,Javonte Williams,DEN,0,0,0,0,0,0,0,0,,14,45,0,12,1,1,-4,0,-4,0,0
3,Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,72,0,20,0,0
4,Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,62,0,25,0,0
5,KJ Hamler,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,41,0,22,0,0
6,Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,39,1,16,0,0
7,Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,16,1,6,1,1
8,Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,14,0,14,0,0
9,Eric Saubert,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
12,Daniel Jones,NYG,22,37,267,1,0,2,13,42,90.7,6,27,1,8,0,0,0,0,0,1,1
13,Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,10,26,0,5,3,1,1,0,1,0,0
14,Devontae Booker,NYG,0,0,0,0,0,0,0,0,,4,7,0,6,1,1,6,0,6,0,0
15,Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,113,1,37,0,0
16,Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,65,0,42,0,0
17,Kenny Golladay,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,64,0,17,0,0
18,Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,8,0,6,0,0
19,Gary Brightwell,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
20,C.J. Board,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
21,Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
22,Kadarius Toney,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,-2,0,4,0,0
