,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Ben Roethlisberger,PIT,18,32,188,9,26.5,196,6.1,103,5.7,3.2,85,4.7,0,0.0%,9,28.1%,2,10,4,4,10,28.6%,1,8.0
2,Josh Allen,BUF,30,51,270,13,24.1,492,9.6,175,5.8,3.4,95,3.2,3,6.1%,9,18.4%,3,1,11,5,19,34.5%,1,11.0
