,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Tevin Coleman,NYJ,9,24,2,9,1.0,15,1.7,0,
1,Michael Carter,NYJ,4,6,1,2,0.5,4,1.0,0,
2,Ty Johnson,NYJ,4,15,1,10,2.5,5,1.3,1,4.0
4,Christian McCaffrey,CAR,21,98,2,59,2.8,39,1.9,0,
5,Sam Darnold,CAR,5,-1,1,-1,-0.2,0,0.0,0,
6,D.J. Moore,CAR,1,14,1,12,12.0,2,2.0,0,
