,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Tua Tagovailoa,MIA,16,27,202,1,1,2,17,36,79.6,4,1,1,3,0,0,0,0,0,0,0
1,Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,9,49,0,15,5,5,27,0,12,0,0
2,Malcolm Brown,MIA,0,0,0,0,0,0,0,0,,5,16,0,5,0,0,0,0,0,0,0
3,Salvon Ahmed,MIA,0,0,0,0,0,0,0,0,,3,4,0,8,3,2,24,0,18,0,0
4,Jacoby Brissett,MIA,0,0,0,0,0,0,0,0,,2,4,0,2,0,0,0,0,0,0,0
5,DeVante Parker,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,81,0,30,0,0
6,Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,61,1,36,0,0
7,Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
8,Albert Wilson,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
9,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
12,Mac Jones,NWE,29,39,281,1,0,1,13,26,102.6,0,0,0,0,0,0,0,0,0,1,0
13,Damien Harris,NWE,0,0,0,0,0,0,0,0,,23,100,0,35,3,2,17,0,9,1,1
14,James White,NWE,0,0,0,0,0,0,0,0,,4,12,0,10,7,6,49,0,26,0,0
15,Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,1,6,0,6,5,5,42,0,11,1,0
16,Brandon Bolden,NWE,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0
17,Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,9,0,9,1,1
18,Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,72,1,25,0,0
19,Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,44,0,22,0,0
20,Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,31,0,16,0,0
21,Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,17,0,17,0,0
