,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Nsimba Webster,CHI,0,0,,0,0,1,3,3.0,0,3
1,Khalil Herbert,CHI,4,106,26.5,0,50,0,0,,0,0
