,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Ray-Ray McCloud,PIT,0,0,,0,0,1,5,5.0,0,5
3,Isaiah McKenzie,BUF,4,143,35.8,0,75,1,1,1.0,0,1
