,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Miles Sanders,PHI,15,74,3,65,4.3,9,0.6,0,
1,Kenneth Gainwell,PHI,9,37,3,35,3.9,2,0.2,0,
2,Jalen Hurts,PHI,7,62,4,51,7.3,11,1.6,1,7.0
4,Mike Davis,ATL,15,49,2,29,1.9,20,1.3,1,15.0
5,Cordarrelle Patterson,ATL,7,54,4,35,5.0,19,2.7,1,7.0
6,Matt Ryan,ATL,2,8,0,8,4.0,0,0.0,0,
7,Keith Smith,ATL,2,13,1,13,6.5,0,0.0,0,
