,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Mark Glowinski,G,IND,76,100%,0,0%,2,8%
1,Quenton Nelson,G,IND,76,100%,0,0%,2,8%
2,Julie'n Davenport,T,IND,76,100%,0,0%,2,8%
3,Braden Smith,T,IND,76,100%,0,0%,2,8%
4,Ryan Kelly,C,IND,76,100%,0,0%,0,0%
5,Carson Wentz,QB,IND,76,100%,0,0%,0,0%
6,Michael Pittman Jr.,WR,IND,74,97%,0,0%,0,0%
7,Zach Pascal,WR,IND,69,91%,0,0%,1,4%
8,Parris Campbell,WR,IND,46,61%,0,0%,0,0%
9,Jack Doyle,TE,IND,45,59%,0,0%,0,0%
10,Jonathan Taylor,RB,IND,42,55%,0,0%,0,0%
11,Mo Alie-Cox,TE,IND,39,51%,0,0%,2,8%
12,Nyheim Hines,RB,IND,34,45%,0,0%,5,21%
13,Mike Strachan,WR,IND,18,24%,0,0%,0,0%
14,Kylen Granson,TE,IND,7,9%,0,0%,2,8%
15,Ashton Dulin,WR,IND,6,8%,0,0%,18,75%
16,Khari Willis,SS,IND,0,0%,54,100%,11,46%
17,Rock Ya-Sin,CB,IND,0,0%,54,100%,5,21%
18,Julian Blackmon,FS,IND,0,0%,54,100%,4,17%
19,Bobby Okereke,LB,IND,0,0%,54,100%,4,17%
20,Darius Leonard,LB,IND,0,0%,54,100%,4,17%
21,Kenny Moore,CB,IND,0,0%,52,96%,8,33%
22,DeForest Buckner,DT,IND,0,0%,47,87%,6,25%
23,Grover Stewart,DT,IND,0,0%,44,81%,6,25%
24,Kwity Paye,DE,IND,0,0%,41,76%,0,0%
25,Al-Quadin Muhammad,DE,IND,0,0%,38,70%,0,0%
26,T.J. Carrie,CB,IND,0,0%,37,69%,14,58%
27,Tyquan Lewis,DE,IND,0,0%,29,54%,0,0%
28,Zaire Franklin,LB,IND,0,0%,13,24%,22,92%
29,Taylor Stallworth,DT,IND,0,0%,7,13%,4,17%
30,Isaiah Rodgers,CB,IND,0,0%,6,11%,13,54%
31,Ben Banogu,DE,IND,0,0%,6,11%,7,29%
32,Chris Williams,DT,IND,0,0%,4,7%,0,0%
33,Matthew Adams,LB,IND,0,0%,0,0%,22,92%
34,E.J. Speed,LB,IND,0,0%,0,0%,18,75%
35,George Odum,FS,IND,0,0%,0,0%,18,75%
36,Jordan Glasgow,LB,IND,0,0%,0,0%,18,75%
37,Jordan Wilkins,RB,IND,0,0%,0,0%,14,58%
38,Rigoberto Sanchez,P,IND,0,0%,0,0%,10,42%
39,Sean Davis,FS,IND,0,0%,0,0%,10,42%
40,Luke Rhodes,LS,IND,0,0%,0,0%,6,25%
41,Matt Pryor,T,IND,0,0%,0,0%,2,8%
42,Rodrigo Blankenship,K,IND,0,0%,0,0%,2,8%
0,Damien Lewis,G,SEA,54,100%,0,0%,4,17%
1,Gabe Jackson,G,SEA,54,100%,0,0%,4,17%
2,Brandon Shell,T,SEA,54,100%,0,0%,4,17%
3,Russell Wilson,QB,SEA,54,100%,0,0%,0,0%
4,Duane Brown,T,SEA,54,100%,0,0%,0,0%
5,D.K. Metcalf,WR,SEA,50,93%,0,0%,1,4%
6,Tyler Lockett,WR,SEA,46,85%,0,0%,1,4%
7,Chris Carson,RB,SEA,42,78%,0,0%,0,0%
8,Kyle Fuller,G,SEA,40,74%,0,0%,1,4%
9,Gerald Everett,TE,SEA,39,72%,0,0%,0,0%
10,Will Dissly,TE,SEA,38,70%,0,0%,8,33%
11,Freddie Swain,WR,SEA,23,43%,0,0%,9,38%
12,Ethan Pocic,C,SEA,14,26%,0,0%,3,13%
13,D'Wayne Eskridge,WR,SEA,12,22%,0,0%,0,0%
14,Rashaad Penny,RB,SEA,7,13%,0,0%,0,0%
15,Tyler Mabry,TE,SEA,6,11%,0,0%,7,29%
16,DeeJay Dallas,RB,SEA,3,6%,0,0%,17,71%
17,Travis Homer,RB,SEA,2,4%,0,0%,18,75%
18,Penny Hart,WR,SEA,2,4%,0,0%,6,25%
19,Tre Flowers,CB,SEA,0,0%,76,100%,6,25%
20,Bobby Wagner,LB,SEA,0,0%,76,100%,3,13%
21,Quandre Diggs,FS,SEA,0,0%,76,100%,1,4%
22,D.J. Reed,CB,SEA,0,0%,76,100%,1,4%
23,Jamal Adams,SS,SEA,0,0%,76,100%,0,0%
24,Jordyn Brooks,LB,SEA,0,0%,68,89%,8,33%
25,Rasheem Green,DE,SEA,0,0%,53,70%,2,8%
26,Poona Ford,NT,SEA,0,0%,52,68%,2,8%
27,Kerry Hyder,DE,SEA,0,0%,41,54%,2,8%
28,Carlos Dunlap,LB,SEA,0,0%,40,53%,0,0%
29,Bryan Mone,NT,SEA,0,0%,35,46%,2,8%
30,Ugo Amadi,FS,SEA,0,0%,34,45%,11,46%
31,Benson Mayowa,LB,SEA,0,0%,32,42%,0,0%
32,Marquise Blair,FS,SEA,0,0%,28,37%,7,29%
33,Al Woods,DT,SEA,0,0%,27,36%,2,8%
34,Darrell Taylor,DE,SEA,0,0%,26,34%,12,50%
35,Alton Robinson,DE,SEA,0,0%,12,16%,3,13%
36,Cody Barton,LB,SEA,0,0%,8,11%,18,75%
37,Ryan Neal,SS,SEA,0,0%,0,0%,20,83%
38,Nick Bellore,FB,SEA,0,0%,0,0%,18,75%
39,Jon Rhattigan,LB,SEA,0,0%,0,0%,16,67%
40,Jason Myers,K,SEA,0,0%,0,0%,9,38%
41,Tyler Ott,LS,SEA,0,0%,0,0%,9,38%
42,Michael Dickson,P,SEA,0,0%,0,0%,9,38%
43,Sidney Jones,CB,SEA,0,0%,0,0%,6,25%
44,John Reid,CB,SEA,0,0%,0,0%,6,25%
45,Jamarco Jones,T,SEA,0,0%,0,0%,4,17%
46,Jake Curhan,T,SEA,0,0%,0,0%,4,17%
