,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Zach Wilson,NYJ,20,37,258,2,1,6,51,40,82.9,0,0,0,0,0,0,0,0,0,1,0
1,Tevin Coleman,NYJ,0,0,0,0,0,0,0,0,,9,24,0,9,0,0,0,0,0,0,0
2,Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,4,15,0,12,3,1,11,0,11,0,0
3,Michael Carter,NYJ,0,0,0,0,0,0,0,0,,4,6,0,2,2,1,14,0,14,0,0
4,Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,97,2,35,0,0
5,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,51,0,25,0,0
6,Denzel Mims,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,40,0,40,0,0
7,Tyler Kroft,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,26,0,10,0,0
8,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,22,0,8,0,0
9,Jeff Smith,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
10,Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,-3,0,-3,0,0
13,Sam Darnold,CAR,24,35,279,1,0,1,9,57,102.0,5,-1,1,5,0,0,0,0,0,1,1
14,Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,,21,98,0,18,9,9,89,0,22,0,0
15,D.J. Moore,CAR,0,0,0,0,0,0,0,0,,1,14,0,14,8,6,80,0,27,0,0
16,Robby Anderson,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,57,1,57,0,0
17,Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,26,0,11,0,0
18,Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,17,0,17,0,0
19,Dan Arnold,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,6,0,5,0,0
20,Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,0,3,0,0
