,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Aaron Rodgers,GNB,15,28,133,0,2,1,11,31,36.8,0,0,0,0,0,0,0,0,0,0,0
1,Jordan Love,GNB,5,7,68,0,0,1,4,32,102.1,0,0,0,0,0,0,0,0,0,1,1
2,AJ Dillon,GNB,0,0,0,0,0,0,0,0,,4,19,0,6,2,1,7,0,7,0,0
3,Kylin Hill,GNB,0,0,0,0,0,0,0,0,,5,14,0,8,0,0,0,0,0,0,0
4,Aaron Jones,GNB,0,0,0,0,0,0,0,0,,5,9,0,3,2,2,13,0,7,0,0
5,Randall Cobb,GNB,0,0,0,0,0,0,0,0,,1,1,0,1,1,1,32,0,32,0,0
6,Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,56,0,31,0,0
7,Amari Rodgers,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
8,Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
9,Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,17,0,10,0,0
10,Allen Lazard,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,14,0,0
11,Malik Taylor,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,7,0,0
12,Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,8,0,5,0,0
15,Jameis Winston,NOR,14,20,148,5,0,0,0,55,130.8,6,37,0,15,0,0,0,0,0,0,0
16,Taysom Hill,NOR,1,1,3,0,0,0,0,3,79.2,2,1,0,2,0,0,0,0,0,0,0
17,Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,20,83,0,14,4,3,8,1,3,0,0
18,Tony Jones,NOR,0,0,0,0,0,0,0,0,,11,50,0,9,1,1,3,0,3,0,0
19,Deonte Harris,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,72,1,55,0,0
20,Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,21,2,12,0,0
21,Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,18,0,8,0,0
22,Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,14,0,14,0,0
23,Chris Hogan,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,10,0,0
24,Ty Montgomery,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
