,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Andy Dalton,CHI,27,38,206,0,1,3,28,19,72.9,2,13,0,9,0,0,0,0,0,1,1
1,Justin Fields,CHI,2,2,10,0,0,0,0,9,87.5,1,3,1,3,0,0,0,0,0,0,0
2,David Montgomery,CHI,0,0,0,0,0,0,0,0,,16,108,1,41,1,1,10,0,10,0,0
3,Damien Williams,CHI,0,0,0,0,0,0,0,0,,6,12,0,6,5,4,28,0,11,0,0
4,Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,42,0,10,0,0
5,Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,35,0,9,0,0
6,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,26,0,9,0,0
7,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,19,0,10,0,0
8,Jimmy Graham,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
9,Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,1,-2,0,-2,4,4,45,0,19,0,0
12,Matthew Stafford,LAR,20,26,321,3,0,1,9,67,156.1,5,-5,0,1,0,0,0,0,0,0,0
13,Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,16,70,1,15,1,1,17,0,17,0,0
14,Robert Woods,LAR,0,0,0,0,0,0,0,0,,1,7,0,7,4,3,27,1,19,0,0
15,Sony Michel,LAR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
16,Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,108,1,56,0,0
17,Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,80,1,67,0,0
18,Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,68,0,37,0,0
19,DeSean Jackson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,0,18,0,0
