,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Josh Allen,JAX,0,0,0,0,0,1.0,5,3,2,1,2,0,0,0,0
1,Myles Jack,JAX,0,0,0,0,0,0.0,9,6,3,1,0,0,0,0,0
2,Malcom Brown,JAX,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
3,Damien Wilson,JAX,0,0,0,0,0,0.0,7,1,6,0,0,0,0,0,0
4,Rayshawn Jenkins,JAX,0,0,0,0,1,0.0,6,6,0,1,1,0,0,0,0
5,Andrew Wingard,JAX,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
6,Roy Robertson-Harris,JAX,0,0,0,0,0,0.0,5,2,3,0,1,0,0,0,0
7,Shaquill Griffin,JAX,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
8,DaVon Hamilton,JAX,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0
9,C.J. Henderson,JAX,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
10,Jihad Ward,JAX,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0
11,Rudy Ford,JAX,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
12,Shaquille Quarterman,JAX,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
13,Dakota Allen,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
14,Taven Bryan,JAX,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
15,Tyson Campbell,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
16,K'Lavon Chaisson,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
17,Chris Claybrooks,JAX,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
18,Dare Ogunbowale,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
19,Andre Cisco,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
20,Lerentee McCray,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
21,Chapelle Russell,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
24,Christian Kirksey,HOU,1,1,0,1,2,0.0,6,5,1,2,0,0,0,0,0
25,Vernon Hargreaves III,HOU,1,18,0,18,2,0.0,5,2,3,0,0,0,0,0,0
26,Justin Reid,HOU,1,21,0,21,1,0.0,4,2,2,0,0,0,0,0,0
27,Whitney Mercilus,HOU,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0
28,Desmond King,HOU,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0
29,Zach Cunningham,HOU,0,0,0,0,1,0.0,7,3,4,0,0,0,0,0,0
30,Eric Murray,HOU,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
31,Terrance Mitchell,HOU,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,1
32,Tremon Smith,HOU,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
33,Kamu Grugier-Hill,HOU,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
34,Charles Omenihu,HOU,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
35,Vincent Taylor,HOU,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
36,Ross Blacklock,HOU,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
37,Maliek Collins,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
38,Jordan Jenkins,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
39,Jacob Martin,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
40,DeMarcus Walker,HOU,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
