,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Baker Mayfield,CLE,21,28,321,0,1,2,17,44,97.5,1,7,0,7,0,0,11,0,0,0,0
1,Nick Chubb,CLE,0,0,0,0,0,0,0,0,,15,83,2,18,2,2,18,0,10,1,1
2,Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,6,33,1,15,3,3,28,0,19,0,0
3,Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,1,17,0,17,5,3,69,0,44,0,0
4,Jarvis Landry,CLE,0,0,0,0,0,0,0,0,,2,13,1,8,5,5,71,0,32,0,0
5,David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,76,0,43,0,0
6,Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,27,0,14,0,0
7,Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,17,0,17,0,0
8,Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
9,Jamie Gillan,CLE,0,0,0,0,0,0,0,0,,1,0,0,-8,0,0,0,0,0,1,0
10,Andy Janovich,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Patrick Mahomes,KAN,27,36,337,3,0,2,13,75,131.4,5,18,1,8,0,0,0,0,0,0,0
14,Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,14,43,0,9,3,3,29,0,14,0,0
15,Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,1,4,0,4,15,11,197,1,75,0,0
16,Darrel Williams,KAN,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
17,Blake Bell,KAN,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,3,0,3,0,0
18,Michael Burton,KAN,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
19,Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,76,2,19,0,0
20,Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,19,0,8,0,0
21,Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
22,Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
23,Mike Remmers,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-2,0,-2,0,0
