,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Tristan Wirfs,T,TAM,65,100%,0,0%,5,15%
1,Ali Marpet,G,TAM,65,100%,0,0%,5,15%
2,Alex Cappa,G,TAM,65,100%,0,0%,5,15%
3,Donovan Smith,T,TAM,65,100%,0,0%,5,15%
4,Tom Brady,QB,TAM,65,100%,0,0%,0,0%
5,Ryan Jensen,C,TAM,65,100%,0,0%,0,0%
6,Chris Godwin,WR,TAM,64,98%,0,0%,0,0%
7,Mike Evans,WR,TAM,61,94%,0,0%,0,0%
8,Rob Gronkowski,TE,TAM,57,88%,0,0%,0,0%
9,Antonio Brown,WR,TAM,42,65%,0,0%,0,0%
10,Leonard Fournette,RB,TAM,42,65%,0,0%,0,0%
11,Cameron Brate,TE,TAM,18,28%,0,0%,0,0%
12,Giovani Bernard,RB,TAM,17,26%,0,0%,7,21%
13,Scott Miller,WR,TAM,8,12%,0,0%,0,0%
14,Ronald Jones II,RB,TAM,6,9%,0,0%,0,0%
15,O.J. Howard,TE,TAM,6,9%,0,0%,0,0%
16,Tyler Johnson,WR,TAM,3,5%,0,0%,7,21%
17,Vita Vea,NT,TAM,1,2%,54,64%,14,41%
18,Devin White,LB,TAM,0,0%,84,100%,9,26%
19,Antoine Winfield Jr.,FS,TAM,0,0%,84,100%,8,24%
20,Carlton Davis,CB,TAM,0,0%,84,100%,7,21%
21,Lavonte David,LB,TAM,0,0%,84,100%,1,3%
22,Jason Pierre-Paul,DE,TAM,0,0%,77,92%,0,0%
23,Jamel Dean,CB,TAM,0,0%,76,90%,10,29%
24,Shaquil Barrett,LB,TAM,0,0%,71,85%,1,3%
25,Mike Edwards,FS,TAM,0,0%,69,82%,3,9%
26,Ndamukong Suh,DE,TAM,0,0%,53,63%,0,0%
27,Ross Cockrell,CB,TAM,0,0%,46,55%,28,82%
28,William Gholston,DE,TAM,0,0%,32,38%,7,21%
29,Rakeem Nunez-Roches,DT,TAM,0,0%,28,33%,14,41%
30,Steve McLendon,NT,TAM,0,0%,27,32%,1,3%
31,Joe Tryon-Shoyinka,LB,TAM,0,0%,21,25%,21,62%
32,Sean Murphy-Bunting,CB,TAM,0,0%,16,19%,2,6%
33,Andrew Adams,SS,TAM,0,0%,11,13%,15,44%
34,Anthony Nelson,LB,TAM,0,0%,7,8%,23,68%
35,Kevin Minter,LB,TAM,0,0%,0,0%,28,82%
36,Dee Delaney,CB,TAM,0,0%,0,0%,28,82%
37,Pat O'Connor,DE,TAM,0,0%,0,0%,25,74%
38,Jaydon Mickens,WR,TAM,0,0%,0,0%,21,62%
39,Grant Stuard,LB,TAM,0,0%,0,0%,20,59%
40,K.J. Britt,LB,TAM,0,0%,0,0%,18,53%
41,Bradley Pinion,P,TAM,0,0%,0,0%,16,47%
42,Zach Triner,LS,TAM,0,0%,0,0%,10,29%
43,Ryan Succop,K,TAM,0,0%,0,0%,5,15%
