,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Jake Elliott,PHI,3,3,1,1,0,0,,0
1,Arryn Siposs,PHI,,,,,4,189,47.3,54
4,Cameron Nizialek,ATL,,,,,6,279,46.5,62
5,Younghoe Koo,ATL,,,2,2,0,0,,0
