,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Aaron Rodgers,GNB,15,28,133,6,20.7,244,8.7,67,4.5,2.4,66,4.4,0,0.0%,10,38.5%,1,2,3,5,9,31.0%,0,
1,Jordan Love,GNB,5,7,68,3,37.5,91,13.0,49,9.8,7.0,19,3.8,0,0.0%,1,14.3%,1,3,0,0,1,12.5%,0,
3,Jameis Winston,NOR,14,20,148,9,45.0,152,7.6,93,6.6,4.7,55,3.9,3,15.8%,2,10.5%,0,5,0,3,3,13.0%,3,12.0
4,Taysom Hill,NOR,1,1,3,1,100.0,0,0.0,0,0.0,0.0,3,3.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
