,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Creed Humphrey,C,KAN,65,100%,0,0%,5,21%
1,Joe Thuney,G,KAN,65,100%,0,0%,5,21%
2,Orlando Brown Jr.,T,KAN,65,100%,0,0%,5,21%
3,Trey Smith,G,KAN,65,100%,0,0%,5,21%
4,Lucas Niang,T,KAN,65,100%,0,0%,5,21%
5,Patrick Mahomes,QB,KAN,65,100%,0,0%,0,0%
6,Tyreek Hill,WR,KAN,57,88%,0,0%,0,0%
7,Travis Kelce,TE,KAN,55,85%,0,0%,0,0%
8,Demarcus Robinson,WR,KAN,48,74%,0,0%,0,0%
9,Clyde Edwards-Helaire,RB,KAN,47,72%,0,0%,0,0%
10,Mecole Hardman,WR,KAN,45,69%,0,0%,2,8%
11,Blake Bell,TE,KAN,19,29%,0,0%,10,42%
12,Darrel Williams,RB,KAN,14,22%,0,0%,5,21%
13,Byron Pringle,WR,KAN,11,17%,0,0%,5,21%
14,Noah Gray,TE,KAN,7,11%,0,0%,14,58%
15,Joe Fortson,WR,KAN,7,11%,0,0%,2,8%
16,Marcus Kemp,WR,KAN,5,8%,0,0%,19,79%
17,Michael Burton,FB,KAN,5,8%,0,0%,14,58%
18,Jerick McKinnon,RB,KAN,4,6%,0,0%,12,50%
19,Mike Remmers,T,KAN,1,2%,0,0%,0,0%
20,Daniel Sorensen,FS,KAN,0,0%,59,100%,2,8%
21,L'Jarius Sneed,CB,KAN,0,0%,59,100%,2,8%
22,Charvarius Ward,CB,KAN,0,0%,58,98%,0,0%
23,Juan Thornhill,FS,KAN,0,0%,56,95%,2,8%
24,Chris Jones,DT,KAN,0,0%,47,80%,3,13%
25,Anthony Hitchens,LB,KAN,0,0%,47,80%,3,13%
26,Michael Danna,DE,KAN,0,0%,46,78%,3,13%
27,Nick Bolton,LB,KAN,0,0%,45,76%,7,29%
28,Ben Niemann,LB,KAN,0,0%,40,68%,10,42%
29,Jarran Reed,DT,KAN,0,0%,40,68%,3,13%
30,Tershawn Wharton,DT,KAN,0,0%,36,61%,0,0%
31,Mike Hughes,CB,KAN,0,0%,33,56%,11,46%
32,Alex Okafor,DE,KAN,0,0%,27,46%,3,13%
33,Derrick Nnadi,DT,KAN,0,0%,19,32%,3,13%
34,Armani Watts,SS,KAN,0,0%,14,24%,19,79%
35,Joshua Kaindoh,DE,KAN,0,0%,12,20%,0,0%
36,Khalen Saunders,DT,KAN,0,0%,11,19%,0,0%
37,Dorian O'Daniel,LB,KAN,0,0%,0,0%,19,79%
38,Chris Lammons,CB,KAN,0,0%,0,0%,14,58%
39,Harrison Butker,K,KAN,0,0%,0,0%,12,50%
40,Darius Harris,LB,KAN,0,0%,0,0%,9,38%
41,James Winchester,LS,KAN,0,0%,0,0%,7,29%
42,Tommy Townsend,P,KAN,0,0%,0,0%,7,29%
43,Zayne Anderson,CB,KAN,0,0%,0,0%,7,29%
44,Rashad Fenton,CB,KAN,0,0%,0,0%,5,21%
45,Nick Allegretti,G,KAN,0,0%,0,0%,5,21%
0,Joel Bitonio,G,CLE,59,100%,0,0%,3,13%
1,Jack Conklin,T,CLE,59,100%,0,0%,3,13%
2,Wyatt Teller,G,CLE,59,100%,0,0%,3,13%
3,J.C. Tretter,C,CLE,59,100%,0,0%,3,13%
4,Baker Mayfield,QB,CLE,59,100%,0,0%,0,0%
5,Jarvis Landry,WR,CLE,51,86%,0,0%,0,0%
6,Donovan Peoples-Jones,WR,CLE,47,80%,0,0%,1,4%
7,Chris Hubbard,T,CLE,39,66%,0,0%,3,13%
8,Austin Hooper,TE,CLE,38,64%,0,0%,0,0%
9,David Njoku,TE,CLE,35,59%,0,0%,0,0%
10,Nick Chubb,RB,CLE,31,53%,0,0%,0,0%
11,Anthony Schwartz,WR,CLE,31,53%,0,0%,0,0%
12,Kareem Hunt,RB,CLE,28,47%,0,0%,0,0%
13,Jedrick Wills Jr.,T,CLE,20,34%,0,0%,0,0%
14,Harrison Bryant,TE,CLE,19,32%,0,0%,10,42%
15,Andy Janovich,FB,CLE,11,19%,0,0%,15,63%
16,Rashard Higgins,WR,CLE,4,7%,0,0%,0,0%
17,Greg Newsome II,CB,CLE,0,0%,63,97%,6,25%
18,Denzel Ward,CB,CLE,0,0%,63,97%,5,21%
19,Anthony Walker,LB,CLE,0,0%,62,95%,6,25%
20,M.J. Stewart,SS,CLE,0,0%,60,92%,17,71%
21,John Johnson,FS,CLE,0,0%,60,92%,7,29%
22,Jadeveon Clowney,DE,CLE,0,0%,50,77%,4,17%
23,Myles Garrett,DE,CLE,0,0%,50,77%,3,13%
24,Malik McDowell,DT,CLE,0,0%,45,69%,5,21%
25,Troy Hill,CB,CLE,0,0%,43,66%,6,25%
26,Malik Jackson,DT,CLE,0,0%,43,66%,0,0%
27,Jordan Elliott,DT,CLE,0,0%,27,42%,5,21%
28,Jeremiah Owusu-Koramoah,LB,CLE,0,0%,25,38%,16,67%
29,Takkarist McKinley,DE,CLE,0,0%,24,37%,2,8%
30,Sione Takitaki,LB,CLE,0,0%,22,34%,14,58%
31,Mack Wilson,LB,CLE,0,0%,22,34%,1,4%
32,Malcolm Smith,LB,CLE,0,0%,17,26%,13,54%
33,Andrew Billings,DT,CLE,0,0%,11,17%,0,0%
34,Joe Jackson,DE,CLE,0,0%,10,15%,1,4%
35,Greedy Williams,CB,CLE,0,0%,8,12%,8,33%
36,Richard LeCounte,FS,CLE,0,0%,5,8%,12,50%
37,Ronnie Harrison,SS,CLE,0,0%,5,8%,0,0%
38,Elijah Lee,LB,CLE,0,0%,0,0%,21,88%
39,D'Ernest Johnson,RB,CLE,0,0%,0,0%,16,67%
40,A.J. Green,CB,CLE,0,0%,0,0%,16,67%
41,Demetric Felton,RB,CLE,0,0%,0,0%,15,63%
42,Chase McLaughlin,K,CLE,0,0%,0,0%,8,33%
43,Charley Hughlett,LS,CLE,0,0%,0,0%,5,21%
44,Jamie Gillan,P,CLE,0,0%,0,0%,5,21%
45,Nick Harris,C,CLE,0,0%,0,0%,3,13%
46,Blake Hance,G,CLE,0,0%,0,0%,3,13%
