,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Taylor Moton,T,CAR,64,100%,0,0%,4,14%
1,Matt Paradis,C,CAR,64,100%,0,0%,0,0%
2,Cameron Erving,T,CAR,64,100%,0,0%,0,0%
3,Sam Darnold,QB,CAR,64,100%,0,0%,0,0%
4,Pat Elflein,G,CAR,61,95%,0,0%,4,14%
5,Dennis Daley,G,CAR,60,94%,0,0%,4,14%
6,Christian McCaffrey,RB,CAR,57,89%,0,0%,1,4%
7,D.J. Moore,WR,CAR,52,81%,0,0%,2,7%
8,Robby Anderson,WR,CAR,52,81%,0,0%,1,4%
9,Ian Thomas,TE,CAR,35,55%,0,0%,4,14%
10,Terrace Marshall Jr.,WR,CAR,34,53%,0,0%,0,0%
11,Dan Arnold,TE,CAR,33,52%,0,0%,1,4%
12,Brandon Zylstra,WR,CAR,12,19%,0,0%,24,85%
13,Giovanni Ricci,RB,CAR,12,19%,0,0%,23,82%
14,Tommy Tremble,TE,CAR,12,19%,0,0%,9,32%
15,Colin Thompson,TE,CAR,12,19%,0,0%,6,21%
16,Chuba Hubbard,RB,CAR,7,11%,0,0%,24,85%
17,Trenton Scott,T,CAR,7,11%,0,0%,4,14%
18,Alex Erickson,WR,CAR,2,3%,0,0%,8,28%
19,Shaq Thompson,LB,CAR,0,0%,65,100%,1,4%
20,Juston Burris,SS,CAR,0,0%,65,100%,0,0%
21,Jaycee Horn,CB,CAR,0,0%,64,98%,2,7%
22,Jeremy Chinn,FS,CAR,0,0%,64,98%,2,7%
23,Donte Jackson,CB,CAR,0,0%,63,97%,2,7%
24,Jermaine Carter Jr.,LB,CAR,0,0%,62,95%,7,25%
25,Haason Reddick,LB,CAR,0,0%,49,75%,1,4%
26,Brian Burns,DE,CAR,0,0%,47,72%,0,0%
27,Derrick Brown,DT,CAR,0,0%,43,66%,0,0%
28,DaQuan Jones,DT,CAR,0,0%,43,66%,0,0%
29,Morgan Fox,DE,CAR,0,0%,33,51%,0,0%
30,Myles Hartsfield,FS,CAR,0,0%,23,35%,8,28%
31,Yetur Gross-Matos,DE,CAR,0,0%,19,29%,0,0%
32,Sean Chandler,SS,CAR,0,0%,17,26%,23,82%
33,Frankie Luvu,LB,CAR,0,0%,16,25%,21,75%
34,Marquis Haynes,DE,CAR,0,0%,15,23%,0,0%
35,Bravvion Roy,DT,CAR,0,0%,12,18%,0,0%
36,Daviyon Nixon,DT,CAR,0,0%,12,18%,0,0%
37,Stantley Thomas-Oliver,CB,CAR,0,0%,3,5%,22,78%
38,Julian Stanford,LB,CAR,0,0%,0,0%,23,82%
39,Sam Franklin,SS,CAR,0,0%,0,0%,20,71%
40,Keith Taylor,CB,CAR,0,0%,0,0%,15,53%
41,J.J. Jansen,LS,CAR,0,0%,0,0%,11,39%
42,Joseph Charlton,P,CAR,0,0%,0,0%,11,39%
43,Ryan Santoso,K,CAR,0,0%,0,0%,9,32%
44,Sam Tecklenburg,C,CAR,0,0%,0,0%,4,14%
45,Royce Freeman,RB,CAR,0,0%,0,0%,4,14%
46,Brady Christensen,T,CAR,0,0%,0,0%,4,14%
0,Zach Wilson,QB,NYJ,65,100%,0,0%,0,0%
1,Alijah Vera-Tucker,G,NYJ,65,100%,0,0%,0,0%
2,Greg Van Roten,G,NYJ,65,100%,0,0%,0,0%
3,Connor McGovern,C,NYJ,65,100%,0,0%,0,0%
4,George Fant,T,NYJ,65,100%,0,0%,0,0%
5,Corey Davis,WR,NYJ,58,89%,0,0%,0,0%
6,Elijah Moore,WR,NYJ,56,86%,0,0%,1,4%
7,Mekhi Becton,T,NYJ,48,74%,0,0%,0,0%
8,Tyler Kroft,TE,NYJ,43,66%,0,0%,14,50%
9,Braxton Berrios,WR,NYJ,37,57%,0,0%,12,43%
10,Ty Johnson,RB,NYJ,35,54%,0,0%,9,32%
11,Ryan Griffin,TE,NYJ,31,48%,0,0%,14,50%
12,Trevon Wesco,TE,NYJ,20,31%,0,0%,8,29%
13,Tevin Coleman,RB,NYJ,17,26%,0,0%,0,0%
14,Morgan Moses,T,NYJ,17,26%,0,0%,0,0%
15,Michael Carter,RB,NYJ,16,25%,0,0%,4,14%
16,Jeff Smith,WR,NYJ,9,14%,0,0%,4,14%
17,Denzel Mims,WR,NYJ,3,5%,0,0%,0,0%
18,Marcus Maye,FS,NYJ,0,0%,64,100%,8,29%
19,Bryce Hall,CB,NYJ,0,0%,64,100%,4,14%
20,C.J. Mosley,LB,NYJ,0,0%,60,94%,8,29%
21,Del'Shawn Phillips,LB,NYJ,0,0%,57,89%,22,79%
22,Brandin Echols,CB,NYJ,0,0%,46,72%,5,18%
23,John Franklin-Myers,DE,NYJ,0,0%,44,69%,0,0%
24,Quinnen Williams,NT,NYJ,0,0%,39,61%,7,25%
25,Michael Carter,CB,NYJ,0,0%,35,55%,11,39%
26,Adrian Colbert,FS,NYJ,0,0%,34,53%,20,71%
27,Bryce Huff,DE,NYJ,0,0%,34,53%,12,43%
28,Shaq Lawson,LB,NYJ,0,0%,34,53%,4,14%
29,Folorunso Fatukasi,DT,NYJ,0,0%,34,53%,4,14%
30,Hamsah Nasirildeen,LB,NYJ,0,0%,31,49%,20,71%
31,Sheldon Rankins,DT,NYJ,0,0%,31,49%,8,29%
32,Nathan Shepherd,DT,NYJ,0,0%,23,36%,8,29%
33,Javelin Guidry,CB,NYJ,0,0%,22,34%,10,36%
34,Sheldrick Redwine,FS,NYJ,0,0%,21,33%,3,11%
35,Tim Ward,DE,NYJ,0,0%,17,27%,11,39%
36,Lamarcus Joyner,SS,NYJ,0,0%,9,14%,2,7%
37,Jamien Sherwood,LB,NYJ,0,0%,3,5%,0,0%
38,Justin Hardee,CB,NYJ,0,0%,0,0%,23,82%
39,Daniel Brown,TE,NYJ,0,0%,0,0%,20,71%
40,Matt Ammendola,K,NYJ,0,0%,0,0%,10,36%
41,Thomas Hennessy,LS,NYJ,0,0%,0,0%,9,32%
42,Blake Cashman,LB,NYJ,0,0%,0,0%,8,29%
