,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Kaleb McGary,T,ATL,72,100%,0,0%,2,8%
1,Jake Matthews,T,ATL,70,97%,0,0%,2,8%
2,Chris Lindstrom,G,ATL,70,97%,0,0%,2,8%
3,Matt Ryan,QB,ATL,70,97%,0,0%,0,0%
4,Matt Hennessy,C,ATL,70,97%,0,0%,0,0%
5,Jalen Mayfield,G,ATL,65,90%,0,0%,2,8%
6,Calvin Ridley,WR,ATL,61,85%,0,0%,0,0%
7,Mike Davis,RB,ATL,54,75%,0,0%,0,0%
8,Kyle Pitts,TE,ATL,49,68%,0,0%,0,0%
9,Russell Gage,WR,ATL,49,68%,0,0%,0,0%
10,Hayden Hurst,TE,ATL,43,60%,0,0%,2,8%
11,Cordarrelle Patterson,RB,ATL,24,33%,0,0%,11,42%
12,Keith Smith,TE,ATL,21,29%,0,0%,18,69%
13,Lee Smith,TE,ATL,21,29%,0,0%,2,8%
14,Olamide Zaccheaus,WR,ATL,19,26%,0,0%,11,42%
15,Tajae Sharpe,WR,ATL,10,14%,0,0%,0,0%
16,Drew Dalman,C,ATL,9,13%,0,0%,2,8%
17,Christian Blake,WR,ATL,5,7%,0,0%,2,8%
18,Parker Hesse,TE,ATL,4,6%,0,0%,6,23%
19,Jason Spriggs,T,ATL,2,3%,0,0%,2,8%
20,Colby Gossett,G,ATL,2,3%,0,0%,0,0%
21,Josh Rosen,QB,ATL,2,3%,0,0%,0,0%
22,Deion Jones,LB,ATL,0,0%,71,100%,0,0%
23,Foyesade Oluokun,LB,ATL,0,0%,71,100%,0,0%
24,AJ Terrell,CB,ATL,0,0%,68,96%,6,23%
25,Erik Harris,FS,ATL,0,0%,65,92%,9,35%
26,Fabian Moreau,CB,ATL,0,0%,65,92%,4,15%
27,Steven Means,LB,ATL,0,0%,59,83%,6,23%
28,Duron Harmon,SS,ATL,0,0%,56,79%,0,0%
29,Isaiah Oliver,CB,ATL,0,0%,54,76%,13,50%
30,Grady Jarrett,DT,ATL,0,0%,54,76%,5,19%
31,Dante Fowler,LB,ATL,0,0%,47,66%,0,0%
32,Tyeler Davison,DT,ATL,0,0%,40,56%,0,0%
33,Jonathan Bullard,DE,ATL,0,0%,27,38%,5,19%
34,Jacob Tuioti-Mariner,LB,ATL,0,0%,25,35%,16,62%
35,Marlon Davidson,DT,ATL,0,0%,21,30%,5,19%
36,Adetokunbo Ogundeji,LB,ATL,0,0%,16,23%,0,0%
37,Jaylinn Hawkins,FS,ATL,0,0%,15,21%,24,92%
38,T.J. Green,CB,ATL,0,0%,9,13%,3,12%
39,Richie Grant,SS,ATL,0,0%,6,8%,24,92%
40,James Vaughters,LB,ATL,0,0%,6,8%,3,12%
41,Mykal Walker,LB,ATL,0,0%,4,6%,24,92%
42,John Cominsky,DT,ATL,0,0%,2,3%,18,69%
43,Dorian Etheridge,LB,ATL,0,0%,0,0%,21,81%
44,Avery Williams,CB,ATL,0,0%,0,0%,15,58%
45,Cameron Nizialek,P,ATL,0,0%,0,0%,11,42%
46,Josh Harris,LS,ATL,0,0%,0,0%,8,31%
47,Younghoe Koo,K,ATL,0,0%,0,0%,2,8%
0,Isaac Seumalo,G,PHI,71,100%,0,0%,5,19%
1,Jordan Mailata,T,PHI,71,100%,0,0%,5,19%
2,Lane Johnson,T,PHI,71,100%,0,0%,0,0%
3,Jason Kelce,C,PHI,71,100%,0,0%,0,0%
4,Jalen Hurts,QB,PHI,71,100%,0,0%,0,0%
5,Brandon Brooks,G,PHI,71,100%,0,0%,0,0%
6,DeVonta Smith,WR,PHI,62,87%,0,0%,0,0%
7,Dallas Goedert,TE,PHI,52,73%,0,0%,5,19%
8,Jalen Reagor,WR,PHI,50,70%,0,0%,6,23%
9,Miles Sanders,RB,PHI,47,66%,0,0%,0,0%
10,Zach Ertz,TE,PHI,41,58%,0,0%,0,0%
11,Quez Watkins,WR,PHI,34,48%,0,0%,3,12%
12,Kenneth Gainwell,RB,PHI,25,35%,0,0%,0,0%
13,JJ Arcega-Whiteside,WR,PHI,16,23%,0,0%,16,62%
14,Greg Ward,WR,PHI,16,23%,0,0%,11,42%
15,Jack Stoll,TE,PHI,12,17%,0,0%,16,62%
16,Anthony Harris,FS,PHI,0,0%,72,100%,6,23%
17,Steven Nelson,CB,PHI,0,0%,72,100%,0,0%
18,Darius Slay,CB,PHI,0,0%,70,97%,0,0%
19,K'Von Wallace,SS,PHI,0,0%,64,89%,13,50%
20,Eric Wilson,LB,PHI,0,0%,61,85%,4,15%
21,Avonte Maddox,CB,PHI,0,0%,46,64%,8,31%
22,Alex Singleton,LB,PHI,0,0%,43,60%,13,50%
23,Fletcher Cox,DT,PHI,0,0%,41,57%,0,0%
24,Javon Hargrave,DT,PHI,0,0%,40,55%,1,4%
25,Josh Sweat,DE,PHI,0,0%,40,55%,0,0%
26,Brandon Graham,DE,PHI,0,0%,35,49%,2,8%
27,Ryan Kerrigan,DE,PHI,0,0%,35,49%,0,0%
28,Derek Barnett,DE,PHI,0,0%,32,44%,2,8%
29,Milton Williams,DT,PHI,0,0%,31,43%,1,4%
30,T.J. Edwards,LB,PHI,0,0%,29,40%,19,73%
31,Hassan Ridgeway,DT,PHI,0,0%,26,36%,7,27%
32,Genard Avery,LB,PHI,0,0%,22,31%,12,46%
33,Shaun Bradley,LB,PHI,0,0%,9,12%,21,81%
