,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Ezekiel Elliott,DAL,11,33,2,20,1.8,13,1.2,0,
1,Dak Prescott,DAL,4,13,0,8,2.0,5,1.3,0,
2,Tony Pollard,DAL,3,14,2,10,3.3,4,1.3,0,
4,Leonard Fournette,TAM,9,32,1,14,1.6,18,2.0,1,9.0
5,Ronald Jones II,TAM,4,14,,7,1.8,7,1.8,0,
6,Antonio Brown,TAM,1,6,0,5,5.0,1,1.0,0,
