,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Tua Tagovailoa,MIA,16,27,202,9,31.0,251,9.3,93,5.8,3.4,109,6.8,3,11.1%,5,18.5%,2,5,3,2,7,24.1%,0,
2,Mac Jones,NWE,29,39,281,14,35.0,247,6.3,162,5.6,4.2,119,4.1,2,5.3%,2,5.3%,1,21,3,8,12,30.0%,0,
