,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Cesar Ruiz,G,NOR,62,100%,0,0%,6,27%
1,Ryan Ramczyk,T,NOR,62,100%,0,0%,6,27%
2,Andrus Peat,G,NOR,62,100%,0,0%,6,27%
3,Terron Armstead,T,NOR,62,100%,0,0%,0,0%
4,Jameis Winston,QB,NOR,60,97%,0,0%,0,0%
5,Calvin Throckmorton,T,NOR,57,92%,0,0%,6,27%
6,Marquez Callaway,WR,NOR,52,84%,0,0%,0,0%
7,Adam Trautman,TE,NOR,51,82%,0,0%,6,27%
8,Alvin Kamara,RB,NOR,45,73%,0,0%,0,0%
9,Deonte Harris,WR,NOR,27,44%,0,0%,5,23%
10,Tony Jones,RB,NOR,22,35%,0,0%,4,18%
11,Taysom Hill,QB,NOR,22,35%,0,0%,1,5%
12,Lil'Jordan Humphrey,WR,NOR,18,29%,0,0%,2,9%
13,Garrett Griffin,TE,NOR,17,27%,0,0%,10,45%
14,Ty Montgomery,RB,NOR,16,26%,0,0%,10,45%
15,James Hurst,T,NOR,16,26%,0,0%,6,27%
16,Chris Hogan,WR,NOR,14,23%,0,0%,2,9%
17,Juwan Johnson,WR,NOR,12,19%,0,0%,6,27%
18,Erik McCoy,C,NOR,5,8%,0,0%,0,0%
19,Paulson Adebo,DB,NOR,0,0%,57,100%,1,5%
20,Malcolm Jenkins,SS,NOR,0,0%,48,84%,2,9%
21,Marcus Williams,FS,NOR,0,0%,48,84%,0,0%
22,Demario Davis,LB,NOR,0,0%,42,74%,0,0%
23,Chauncey Gardner-Johnson,SS,NOR,0,0%,40,70%,10,45%
24,Marshon Lattimore,CB,NOR,0,0%,36,63%,0,0%
25,Kwon Alexander,LB,NOR,0,0%,34,60%,0,0%
26,Cameron Jordan,DE,NOR,0,0%,33,58%,1,5%
27,Malcolm Roach,DT,NOR,0,0%,31,54%,2,9%
28,Carl Granderson,DE,NOR,0,0%,30,53%,6,27%
29,Tanoh Kpassagnon,DE,NOR,0,0%,29,51%,1,5%
30,Marcus Davenport,DE,NOR,0,0%,26,46%,1,5%
31,Christian Ringo,DT,NOR,0,0%,24,42%,0,0%
32,Kaden Elliss,LB,NOR,0,0%,23,40%,16,73%
33,Zack Baun,LB,NOR,0,0%,23,40%,14,64%
34,Shy Tuttle,DT,NOR,0,0%,22,39%,1,5%
35,P.J. Williams,FS,NOR,0,0%,21,37%,11,50%
36,Albert Huggins,DT,NOR,0,0%,21,37%,0,0%
37,Desmond Trufant,CB,NOR,0,0%,12,21%,0,0%
38,Andrew Dowell,LB,NOR,0,0%,11,19%,15,68%
39,Jeff Heath,SS,NOR,0,0%,9,16%,12,55%
40,J.T. Gray,SS,NOR,0,0%,7,12%,16,73%
41,Dwayne Washington,RB,NOR,0,0%,0,0%,14,64%
42,Aldrick Rosas,K,NOR,0,0%,0,0%,13,59%
43,Blake Gillikin,P,NOR,0,0%,0,0%,9,41%
44,Zach Wood,LS,NOR,0,0%,0,0%,9,41%
45,Pete Werner,LB,NOR,0,0%,0,0%,6,27%
46,Landon Young,T,NOR,0,0%,0,0%,6,27%
0,Royce Newman,T,GNB,57,100%,0,0%,1,5%
1,Lucas Patrick,G,GNB,57,100%,0,0%,1,5%
2,Elgton Jenkins,G,GNB,57,100%,0,0%,0,0%
3,Josh Myers,C,GNB,57,100%,0,0%,0,0%
4,Billy Turner,T,GNB,57,100%,0,0%,0,0%
5,Aaron Rodgers,QB,GNB,42,74%,0,0%,0,0%
6,Davante Adams,WR,GNB,40,70%,0,0%,0,0%
7,Allen Lazard,WR,GNB,39,68%,0,0%,5,23%
8,Marquez Valdes-Scantling,WR,GNB,36,63%,0,0%,0,0%
9,Robert Tonyan,TE,GNB,28,49%,0,0%,2,9%
10,Aaron Jones,RB,GNB,28,49%,0,0%,0,0%
11,Dominique Dafney,TE,GNB,19,33%,0,0%,11,50%
12,AJ Dillon,RB,GNB,16,28%,0,0%,13,59%
13,Malik Taylor,WR,GNB,15,26%,0,0%,15,68%
14,Amari Rodgers,WR,GNB,15,26%,0,0%,3,14%
15,Randall Cobb,WR,GNB,15,26%,0,0%,0,0%
16,Jordan Love,QB,GNB,15,26%,0,0%,0,0%
17,Marcedes Lewis,TE,GNB,15,26%,0,0%,0,0%
18,Kylin Hill,RB,GNB,14,25%,0,0%,10,45%
19,Josiah Deguara,TE,GNB,5,9%,0,0%,6,27%
