,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Josh Lambo,JAX,3,3,,1,0,0,,0
1,Logan Cooke,JAX,,,,,6,297,49.5,58
4,Joey Slye,HOU,4,4,3,3,0,0,,0
5,Cameron Johnston,HOU,,,,,6,266,44.3,52
