,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Justin Herbert,LAC,31,47,337,1,1,2,3,23,85.2,4,-1,0,2,0,0,0,0,0,1,1
1,Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,15,57,1,14,0,0,0,0,0,0,0
2,Larry Rountree,LAC,0,0,0,0,0,0,0,0,,8,27,0,13,0,0,0,0,0,0,0
3,Justin Jackson,LAC,0,0,0,0,0,0,0,0,,1,5,0,5,1,1,2,0,2,0,0
4,Gabe Nabers,LAC,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
5,Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,100,0,17,1,0
6,Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,82,1,20,0,0
7,Jared Cook,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,56,0,23,0,0
8,Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,49,0,22,0,0
9,K.J. Hill,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,0,19,0,0
10,Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
11,Stephen Anderson,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
12,Donald Parham,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
15,Taylor Heinicke,WAS,11,15,122,1,0,0,0,34,119.3,3,17,0,9,0,0,0,0,0,0,0
16,Ryan Fitzpatrick,WAS,3,6,13,0,0,1,2,6,56.2,1,2,0,2,0,0,0,0,0,1,0
17,Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,20,90,0,27,5,3,18,0,11,2,1
18,Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,2,9,0,5,0,0,0,0,0,0,0
19,J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,1,8,0,8,1,0,0,0,0,0,0
20,Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,62,0,34,0,0
21,Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,1,12,0,0
22,Cam Sims,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
23,Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,6,0,0
24,Dyami Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,-2,0,-2,0,0
