,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Rondale Moore,ARI,1,22,22.0,0,22,2,24,12.0,0,13
3,Chester Rogers,TEN,1,14,14.0,0,14,0,0,,0,0
