,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Russell Wilson,SEA,18,23,254,12,46.2,231,10.0,142,7.9,6.2,112,6.2,0,0.0%,2,9.5%,3,4,0,3,6,21.4%,2,6.5
2,Carson Wentz,IND,25,38,251,14,34.1,216,5.7,103,4.1,2.7,148,5.9,2,5.7%,6,17.1%,3,11,3,7,13,29.5%,3,7.7
