,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jacoby Brissett,MIA,32,49,215,13,25.5,391,8.0,142,4.4,2.9,73,2.3,1,2.1%,10,21.3%,2,8,6,4,12,21.1%,6,6.2
2,Derek Carr,LVR,26,43,386,18,39.1,399,9.3,200,7.7,4.7,186,7.2,1,2.4%,9,22.0%,3,17,1,6,10,21.7%,0,
