,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Carson Wentz,IND,19,37,194,0,0,2,16,36,66.7,0,0,0,0,0,0,0,0,0,0,0
1,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,10,64,0,23,1,1,8,0,8,0,0
2,Nyheim Hines,IND,0,0,0,0,0,0,0,0,,6,25,1,9,6,5,54,0,36,0,0
3,Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,1,5,0,5,12,6,68,0,18,0,0
4,Zach Pascal,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,31,0,27,0,0
5,Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,11,0,0
6,Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0
7,Parris Campbell,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,9,0,5,0,0
8,Ashton Dulin,IND,0,0,0,0,0,0,0,0,,1,-7,0,-7,0,0,0,0,0,0,0
11,Ryan Tannehill,TEN,18,27,197,3,2,1,9,26,94.2,5,56,0,28,0,0,0,0,0,0,0
12,Derrick Henry,TEN,0,0,0,0,0,0,0,0,,28,113,0,19,3,3,31,0,14,0,0
13,Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,2,6,0,5,2,1,10,1,10,0,0
14,A.J. Brown,TEN,0,0,0,0,0,0,0,0,,1,3,0,3,2,0,0,0,0,0,0
15,Mekhi Sargent,TEN,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
16,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,53,1,18,1,1
17,Julio Jones,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,47,0,25,0,0
18,Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,27,0,26,0,0
19,Cameron Batson,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
20,MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
21,Chester Rogers,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,1,6,0,0
22,Tommy Hudson,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
23,Racey McMath,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
