,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Isaiah Wynn,T,NWE,72,100%,0,0%,3,10%
1,Michael Onwenu,G,NWE,72,100%,0,0%,3,10%
2,Shaq Mason,G,NWE,72,100%,0,0%,3,10%
3,David Andrews,C,NWE,72,100%,0,0%,0,0%
4,Mac Jones,QB,NWE,72,100%,0,0%,0,0%
5,Jakobi Meyers,WR,NWE,69,96%,0,0%,0,0%
6,Justin Herron,T,NWE,67,93%,0,0%,3,10%
7,Nelson Agholor,WR,NWE,58,81%,0,0%,0,0%
8,Kendrick Bourne,WR,NWE,55,76%,0,0%,0,0%
9,Hunter Henry,TE,NWE,52,72%,0,0%,0,0%
10,Brandon Bolden,RB,NWE,33,46%,0,0%,20,69%
11,Jonnu Smith,TE,NWE,30,42%,0,0%,0,0%
12,Damien Harris,RB,NWE,22,31%,0,0%,0,0%
13,Gunner Olszewski,WR,NWE,16,22%,0,0%,14,48%
14,J.J. Taylor,RB,NWE,10,14%,0,0%,0,0%
15,Jakob Johnson,FB,NWE,9,13%,0,0%,11,38%
16,James White,RB,NWE,6,8%,0,0%,0,0%
17,Yasir Durant,G,NWE,5,7%,0,0%,0,0%
18,Devin McCourty,FS,NWE,0,0%,61,99%,0,0%
19,J.C. Jackson,CB,NWE,0,0%,60,97%,0,0%
20,Jalen Mills,CB,NWE,0,0%,59,95%,0,0%
21,Kyle Dugger,FS,NWE,0,0%,57,92%,20,69%
22,Adrian Phillips,SS,NWE,0,0%,57,92%,0,0%
23,Matt Judon,LB,NWE,0,0%,50,81%,11,38%
24,Kyle Van Noy,LB,NWE,0,0%,44,71%,0,0%
25,Dont'a Hightower,LB,NWE,0,0%,42,68%,7,24%
26,Deatrich Wise Jr.,DE,NWE,0,0%,42,68%,0,0%
27,Davon Godchaux,NT,NWE,0,0%,37,60%,7,24%
28,Lawrence Guy,DT,NWE,0,0%,36,58%,10,34%
29,Ja'Whaun Bentley,LB,NWE,0,0%,30,48%,5,17%
30,Christian Barmore,DT,NWE,0,0%,27,44%,0,0%
31,Jonathan Jones,CB,NWE,0,0%,17,27%,15,52%
32,Chase Winovich,DE,NWE,0,0%,17,27%,13,45%
33,Carl Davis,NT,NWE,0,0%,16,26%,0,0%
34,Henry Anderson,DE,NWE,0,0%,11,18%,9,31%
35,Joejuan Williams,CB,NWE,0,0%,10,16%,6,21%
36,Jahlani Tavai,LB,NWE,0,0%,8,13%,6,21%
37,Justin Bethel,FS,NWE,0,0%,0,0%,26,90%
38,Matthew Slater,WR,NWE,0,0%,0,0%,26,90%
39,Brandon King,LB,NWE,0,0%,0,0%,26,90%
40,Cody Davis,FS,NWE,0,0%,0,0%,26,90%
41,Harvey Langi,LB,NWE,0,0%,0,0%,18,62%
42,Jake Bailey,P,NWE,0,0%,0,0%,13,45%
43,Joe Cardona,LS,NWE,0,0%,0,0%,9,31%
44,Ted Karras,C,NWE,0,0%,0,0%,3,10%
45,Yodny Cajuste,T,NWE,0,0%,0,0%,3,10%
46,Nick Folk,K,NWE,0,0%,0,0%,3,10%
0,Andrus Peat,G,NOR,62,100%,0,0%,6,21%
1,Ryan Ramczyk,T,NOR,62,100%,0,0%,6,21%
2,Cesar Ruiz,G,NOR,62,100%,0,0%,6,21%
3,Calvin Throckmorton,T,NOR,62,100%,0,0%,6,21%
4,Jameis Winston,QB,NOR,59,95%,0,0%,0,0%
5,James Hurst,T,NOR,55,89%,0,0%,6,21%
6,Alvin Kamara,RB,NOR,52,84%,0,0%,0,0%
7,Adam Trautman,TE,NOR,51,82%,0,0%,6,21%
8,Marquez Callaway,WR,NOR,38,61%,0,0%,0,0%
9,Taysom Hill,QB,NOR,33,53%,0,0%,5,17%
10,Garrett Griffin,TE,NOR,30,48%,0,0%,11,38%
