,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Taylor Lewan,T,TEN,68,100%,0,0%,3,13%
1,Nate Davis,G,TEN,68,100%,0,0%,3,13%
2,Ryan Tannehill,QB,TEN,68,100%,0,0%,0,0%
3,Ben Jones,C,TEN,68,100%,0,0%,0,0%
4,David Quessenberry,G,TEN,67,99%,0,0%,3,13%
5,Rodger Saffold,G,TEN,66,97%,0,0%,2,9%
6,Nick Westbrook-Ikhine,WR,TEN,53,78%,0,0%,12,52%
7,Derrick Henry,RB,TEN,49,72%,0,0%,0,0%
8,Geoff Swaim,TE,TEN,44,65%,0,0%,9,39%
9,MyCole Pruitt,TE,TEN,37,54%,0,0%,2,9%
10,Julio Jones,WR,TEN,34,50%,0,0%,0,0%
11,Chester Rogers,WR,TEN,28,41%,0,0%,4,17%
12,Cameron Batson,WR,TEN,27,40%,0,0%,1,4%
13,Tommy Hudson,TE,TEN,21,31%,0,0%,4,17%
14,Jeremy McNichols,RB,TEN,18,26%,0,0%,6,26%
15,Racey McMath,WR,TEN,17,25%,0,0%,15,65%
16,A.J. Brown,WR,TEN,8,12%,0,0%,0,0%
17,Tory Carter,TE,TEN,3,4%,0,0%,15,65%
18,Aaron Brewer,C,TEN,2,3%,0,0%,3,13%
19,Mekhi Sargent,RB,TEN,1,1%,0,0%,6,26%
20,Ty Sambrailo,T,TEN,1,1%,0,0%,3,13%
21,Dane Cruikshank,SS,TEN,0,0%,61,100%,8,35%
22,Harold Landry,LB,TEN,0,0%,61,100%,2,9%
23,David Long,LB,TEN,0,0%,61,100%,2,9%
24,Kevin Byard,FS,TEN,0,0%,61,100%,0,0%
25,Janoris Jenkins,CB,TEN,0,0%,61,100%,0,0%
26,Jeffery Simmons,DT,TEN,0,0%,58,95%,5,22%
27,Kristian Fulton,CB,TEN,0,0%,57,93%,0,0%
28,Chris Jackson,CB,TEN,0,0%,53,87%,14,61%
29,Denico Autry,DE,TEN,0,0%,46,75%,5,22%
30,Rashaan Evans,LB,TEN,0,0%,39,64%,0,0%
31,Olasunkanmi Adeniyi,LB,TEN,0,0%,29,48%,20,87%
32,Teair Tart,DT,TEN,0,0%,29,48%,6,26%
33,Larrell Murchison,DT,TEN,0,0%,16,26%,6,26%
34,Rashad Weaver,LB,TEN,0,0%,11,18%,6,26%
35,Elijah Molden,CB,TEN,0,0%,10,16%,5,22%
36,Jayon Brown,LB,TEN,0,0%,10,16%,0,0%
37,Woodrow Hamilton,DT,TEN,0,0%,5,8%,0,0%
38,Breon Borders,CB,TEN,0,0%,3,5%,9,39%
39,Matthias Farley,FS,TEN,0,0%,0,0%,20,87%
40,Nick Dzubnar,LB,TEN,0,0%,0,0%,20,87%
41,Monty Rice,LB,TEN,0,0%,0,0%,13,57%
42,Randy Bullock,K,TEN,0,0%,0,0%,8,35%
43,Brett Kern,P,TEN,0,0%,0,0%,5,22%
44,Morgan Cox,LS,TEN,0,0%,0,0%,5,22%
45,Kendall Lamm,T,TEN,0,0%,0,0%,3,13%
0,Mark Glowinski,G,IND,61,100%,0,0%,5,22%
1,Eric Fisher,T,IND,61,100%,0,0%,4,17%
2,Carson Wentz,QB,IND,61,100%,0,0%,0,0%
3,Ryan Kelly,C,IND,61,100%,0,0%,0,0%
4,Michael Pittman Jr.,WR,IND,57,93%,0,0%,0,0%
5,Zach Pascal,WR,IND,54,89%,0,0%,0,0%
6,Parris Campbell,WR,IND,49,80%,0,0%,0,0%
7,Chris Reed,G,IND,48,79%,0,0%,1,4%
8,Julie'n Davenport,T,IND,44,72%,0,0%,5,22%
9,Jack Doyle,TE,IND,35,57%,0,0%,0,0%
10,Nyheim Hines,RB,IND,34,56%,0,0%,2,9%
11,Jonathan Taylor,RB,IND,29,48%,0,0%,0,0%
12,Mo Alie-Cox,TE,IND,28,46%,0,0%,5,22%
13,Matt Pryor,T,IND,17,28%,0,0%,5,22%
14,Quenton Nelson,G,IND,13,21%,0,0%,0,0%
15,Kylen Granson,TE,IND,12,20%,0,0%,5,22%
16,Ashton Dulin,WR,IND,7,11%,0,0%,14,61%
17,Bobby Okereke,LB,IND,0,0%,68,100%,4,17%
18,Darius Leonard,LB,IND,0,0%,68,100%,3,13%
19,Kenny Moore,CB,IND,0,0%,67,99%,3,13%
20,Julian Blackmon,FS,IND,0,0%,66,97%,3,13%
21,Xavier Rhodes,CB,IND,0,0%,62,91%,0,0%
22,Tyquan Lewis,DE,IND,0,0%,53,78%,0,0%
23,Al-Quadin Muhammad,DE,IND,0,0%,53,78%,0,0%
24,DeForest Buckner,DT,IND,0,0%,52,76%,8,35%
25,Grover Stewart,DT,IND,0,0%,47,69%,8,35%
26,Khari Willis,SS,IND,0,0%,46,68%,6,26%
27,Rock Ya-Sin,CB,IND,0,0%,33,49%,6,26%
28,Kemoko Turay,DE,IND,0,0%,23,34%,0,0%
29,Andrew Sendejo,FS,IND,0,0%,22,32%,16,70%
30,Zaire Franklin,LB,IND,0,0%,21,31%,18,78%
31,Isaiah Rodgers,CB,IND,0,0%,15,22%,12,52%
32,Ben Banogu,DE,IND,0,0%,13,19%,5,22%
33,Chris Williams,DT,IND,0,0%,12,18%,3,13%
34,Antwaun Woods,DT,IND,0,0%,12,18%,0,0%
35,Kwity Paye,DE,IND,0,0%,7,10%,0,0%
36,E.J. Speed,LB,IND,0,0%,6,9%,15,65%
37,George Odum,FS,IND,0,0%,2,3%,16,70%
38,Matthew Adams,LB,IND,0,0%,0,0%,18,78%
39,Rigoberto Sanchez,P,IND,0,0%,0,0%,13,57%
40,T.J. Carrie,CB,IND,0,0%,0,0%,11,48%
41,Jordan Wilkins,RB,IND,0,0%,0,0%,11,48%
42,De'Michael Harris,WR,IND,0,0%,0,0%,9,39%
43,Luke Rhodes,LS,IND,0,0%,0,0%,9,39%
44,Rodrigo Blankenship,K,IND,0,0%,0,0%,5,22%
45,Danny Pinter,G,IND,0,0%,0,0%,5,22%
