,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,DeAndre Carter,WAS,2,33,16.5,0,21,0,0,,0,0
3,Isaiah McKenzie,BUF,0,0,,0,0,3,26,8.7,0,15
