,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Zach Wilson,NYJ,19,35,160,0,2,5,41,23,42.6,1,2,0,2,0,0,0,0,0,0,0
1,Michael Carter,NYJ,0,0,0,0,0,0,0,0,,9,24,0,8,3,2,5,0,10,0,0
2,Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,3,17,0,13,5,1,6,0,6,0,0
3,Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,41,0,13,0,0
4,Keelan Cole,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,30,0,23,0,0
5,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,26,0,22,0,0
6,Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,22,0,14,0,0
7,Jeff Smith,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
8,Tyler Kroft,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,8,0,0
9,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
12,Teddy Bridgewater,DEN,19,25,235,0,0,2,12,31,104.6,4,24,0,13,0,0,0,0,0,0,0
13,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,18,60,1,10,2,1,21,0,21,0,0
14,Javonte Williams,DEN,0,0,0,0,0,0,0,0,,12,29,1,14,4,3,33,0,17,1,1
15,Damarea Crockett,DEN,0,0,0,0,0,0,0,0,,3,7,0,6,0,0,0,0,0,0,0
16,Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,98,0,31,0,0
17,Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,37,0,14,0,0
18,KJ Hamler,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,28,0,28,0,0
19,Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,9,0,0
20,Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
21,Diontae Spencer,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-3,0,-3,0,0
