,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Jake Elliott,PHI,3,3,,,0,0,,0
1,Arryn Siposs,PHI,,,,,6,258,43.0,51
4,Greg Zuerlein,DAL,5,6,,,0,0,,0
5,Bryan Anger,DAL,,,,,4,202,50.5,57
