,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Devin Duvernay,BAL,0,0,,0,0,2,42,21.0,0,29
3,Kalif Raymond,DET,0,0,,0,0,1,11,11.0,0,11
