,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Tom Brady,TAM,41,55,432,1,0,3,21,32,103.0,3,14,1,9,0,0,0,0,0,1,0
1,Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,5,11,0,5,0,0,0,0,0,0,0
2,Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,4,8,0,3,3,3,26,0,15,0,0
3,Chris Godwin,TAM,0,0,0,0,0,0,0,0,,1,2,1,2,7,6,74,0,21,0,0
4,Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,106,0,20,0,0
5,Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,63,0,31,0,0
6,Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,55,0,26,0,0
7,Giovani Bernard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,51,1,32,1,0
8,Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,35,0,17,0,0
9,O.J. Howard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
10,Scott Miller,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,11,0,8,0,0
11,Jaelon Darden,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
14,Matthew Stafford,LAR,27,38,343,4,0,1,12,75,134.0,2,-2,0,-1,0,0,0,0,0,0,0
15,Sony Michel,LAR,0,0,0,0,0,0,0,0,,20,67,0,15,4,3,12,0,6,0,0
16,Jake Funk,LAR,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0
17,Robert Woods,LAR,0,0,0,0,0,0,0,0,,1,5,0,5,6,3,33,0,20,0,0
18,DeSean Jackson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,120,1,75,0,0
19,Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,96,2,22,0,0
20,Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,42,0,21,0,0
21,Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,40,1,12,1,0
