,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Justin Fields,CHI,6,20,68,0,0,9,67,18,41.2,3,12,0,7,0,0,0,0,0,0,0
1,David Montgomery,CHI,0,0,0,0,0,0,0,0,,10,34,0,16,4,2,21,0,11,0,0
2,Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,27,0,18,0,0
3,Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,11,0,11,0,0
4,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,9,0,9,0,0
5,Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
6,Jimmy Graham,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
9,Baker Mayfield,CLE,19,31,246,1,0,5,43,26,97.0,4,31,0,12,0,0,0,0,0,0,0
10,Nick Chubb,CLE,0,0,0,0,0,0,0,0,,22,84,0,14,0,0,0,0,0,0,0
11,Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,10,81,1,29,7,6,74,0,23,0,0
12,Odell Beckham Jr.,CLE,0,0,0,0,0,0,0,0,,1,10,0,10,9,5,77,0,26,0,0
13,D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,,2,9,0,5,0,0,0,0,0,0,0
14,Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,39,0,21,0,0
15,Rashard Higgins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,0,17,0,0
16,Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,19,1,13,0,0
17,Demetric Felton,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,13,0,13,0,0
18,Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
19,Case Keenum,CLE,0,0,0,0,0,0,0,0,,3,0,0,2,0,0,0,0,0,0,0
20,Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
