,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Tyler Biadasz,C,DAL,76,100%,0,0%,6,20%
1,Terence Steele,T,DAL,76,100%,0,0%,6,20%
2,Connor Williams,G,DAL,76,100%,0,0%,0,0%
3,Zack Martin,G,DAL,73,96%,0,0%,6,20%
4,Tyron Smith,T,DAL,73,96%,0,0%,6,20%
5,Dak Prescott,QB,DAL,73,96%,0,0%,0,0%
6,CeeDee Lamb,WR,DAL,65,86%,0,0%,5,17%
7,Amari Cooper,WR,DAL,65,86%,0,0%,0,0%
8,Ezekiel Elliott,RB,DAL,53,70%,0,0%,0,0%
9,Dalton Schultz,TE,DAL,52,68%,0,0%,7,23%
10,Blake Jarwin,TE,DAL,43,57%,0,0%,1,3%
11,Cedrick Wilson Jr.,WR,DAL,29,38%,0,0%,8,27%
12,Tony Pollard,RB,DAL,29,38%,0,0%,8,27%
13,Noah Brown,WR,DAL,22,29%,0,0%,21,70%
14,Jeremy Sprinkle,TE,DAL,9,12%,0,0%,14,47%
15,Connor McGovern,G,DAL,8,11%,0,0%,6,20%
16,Simi Fehoko,WR,DAL,4,5%,0,0%,7,23%
17,Corey Clement,RB,DAL,3,4%,0,0%,21,70%
18,Brandon Knight,T,DAL,3,4%,0,0%,0,0%
19,Cooper Rush,QB,DAL,3,4%,0,0%,0,0%
20,Nick Ralston,FB,DAL,1,1%,0,0%,15,50%
21,Jayron Kearse,FS,DAL,0,0%,54,93%,2,7%
22,Trevon Diggs,CB,DAL,0,0%,54,93%,0,0%
23,Anthony Brown,CB,DAL,0,0%,54,93%,0,0%
24,Damontae Kazee,SS,DAL,0,0%,52,90%,2,7%
25,Jaylon Smith,LB,DAL,0,0%,50,86%,3,10%
26,Jourdan Lewis,CB,DAL,0,0%,46,79%,0,0%
27,Leighton Vander Esch,LB,DAL,0,0%,44,76%,3,10%
28,Randy Gregory,DE,DAL,0,0%,38,66%,3,10%
29,Micah Parsons,LB,DAL,0,0%,37,64%,0,0%
30,Osa Odighizuwa,DT,DAL,0,0%,33,57%,3,10%
31,Chauncey Golston,DE,DAL,0,0%,30,52%,6,20%
32,Justin Hamilton,DT,DAL,0,0%,25,43%,0,0%
33,Brent Urban,DE,DAL,0,0%,23,40%,3,10%
34,Tarell Basham,DE,DAL,0,0%,22,38%,9,30%
35,Quinton Bohanna,DT,DAL,0,0%,21,36%,3,10%
36,Malik Hooker,FS,DAL,0,0%,19,33%,3,10%
37,Maurice Canady,CB,DAL,0,0%,13,22%,12,40%
38,Azur Kamara,DE,DAL,0,0%,7,12%,13,43%
39,Luke Gifford,LB,DAL,0,0%,4,7%,23,77%
40,Jabril Cox,LB,DAL,0,0%,4,7%,21,70%
41,Nahshon Wright,CB,DAL,0,0%,4,7%,20,67%
42,Israel Mukuamu,SS,DAL,0,0%,4,7%,8,27%
43,C.J. Goodwin,CB,DAL,0,0%,0,0%,16,53%
44,Greg Zuerlein,K,DAL,0,0%,0,0%,13,43%
45,Jake McQuaide,LS,DAL,0,0%,0,0%,10,33%
46,Bryan Anger,P,DAL,0,0%,0,0%,10,33%
47,Matt Farniok,G,DAL,0,0%,0,0%,6,20%
0,Landon Dickerson,G,PHI,58,100%,0,0%,3,10%
1,Andre Dillard,T,PHI,58,100%,0,0%,3,10%
2,Jason Kelce,C,PHI,58,100%,0,0%,0,0%
3,Lane Johnson,T,PHI,58,100%,0,0%,0,0%
4,Jalen Hurts,QB,PHI,58,100%,0,0%,0,0%
5,DeVonta Smith,WR,PHI,57,98%,0,0%,0,0%
6,Jalen Reagor,WR,PHI,50,86%,0,0%,4,13%
7,Isaac Seumalo,G,PHI,39,67%,0,0%,2,7%
8,Quez Watkins,WR,PHI,38,66%,0,0%,7,23%
9,Miles Sanders,RB,PHI,35,60%,0,0%,0,0%
10,Dallas Goedert,TE,PHI,34,59%,0,0%,3,10%
11,Zach Ertz,TE,PHI,30,52%,0,0%,0,0%
12,Nate Herbig,G,PHI,19,33%,0,0%,3,10%
13,Kenneth Gainwell,RB,PHI,18,31%,0,0%,0,0%
14,Greg Ward,WR,PHI,16,28%,0,0%,11,37%
15,JJ Arcega-Whiteside,WR,PHI,4,7%,0,0%,21,70%
16,Jack Stoll,TE,PHI,4,7%,0,0%,14,47%
17,Boston Scott,RB,PHI,4,7%,0,0%,8,27%
18,Anthony Harris,FS,PHI,0,0%,76,100%,5,17%
19,Darius Slay,CB,PHI,0,0%,75,99%,0,0%
20,Steven Nelson,CB,PHI,0,0%,75,99%,0,0%
21,Marcus Epps,SS,PHI,0,0%,66,87%,17,57%
22,Alex Singleton,LB,PHI,0,0%,56,74%,20,67%
23,Derek Barnett,DE,PHI,0,0%,54,71%,6,20%
24,Javon Hargrave,DT,PHI,0,0%,49,64%,2,7%
25,Eric Wilson,LB,PHI,0,0%,48,63%,6,20%
26,Josh Sweat,DE,PHI,0,0%,48,63%,0,0%
27,Milton Williams,DT,PHI,0,0%,47,62%,3,10%
28,Avonte Maddox,CB,PHI,0,0%,47,62%,2,7%
29,Fletcher Cox,DT,PHI,0,0%,43,57%,0,0%
30,T.J. Edwards,LB,PHI,0,0%,31,41%,21,70%
31,Patrick Johnson,LB,PHI,0,0%,28,37%,17,57%
32,Ryan Kerrigan,DE,PHI,0,0%,27,36%,0,0%
33,Hassan Ridgeway,DT,PHI,0,0%,26,34%,8,27%
34,Genard Avery,LB,PHI,0,0%,17,22%,10,33%
35,K'Von Wallace,SS,PHI,0,0%,11,14%,3,10%
36,Marlon Tuipulotu,DT,PHI,0,0%,7,9%,2,7%
37,Tarron Jackson,DE,PHI,0,0%,5,7%,6,20%
38,Zech McPhearson,CB,PHI,0,0%,0,0%,27,90%
39,Andre Chachere,CB,PHI,0,0%,0,0%,27,90%
40,Shaun Bradley,LB,PHI,0,0%,0,0%,27,90%
41,Mac McCain,CB,PHI,0,0%,0,0%,13,43%
42,Arryn Siposs,P,PHI,0,0%,0,0%,9,30%
43,Rick Lovato,LS,PHI,0,0%,0,0%,9,30%
44,Jake Elliott,K,PHI,0,0%,0,0%,7,23%
45,Brett Toth,T,PHI,0,0%,0,0%,3,10%
46,Sua Opeta,G,PHI,0,0%,0,0%,1,3%
