,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Alohi Gilman,LAC,1,0,0,0,1,0.0,7,7,0,0,0,0,0,0,0
1,Asante Samuel Jr.,LAC,1,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0
2,Kyzir White,LAC,0,0,0,0,0,1.0,8,5,3,1,1,0,0,0,0
3,Drue Tranquill,LAC,0,0,0,0,0,0.5,8,6,2,1,1,0,0,0,0
4,Joey Bosa,LAC,0,0,0,0,0,0.5,3,1,2,0,2,0,0,0,0
5,Nasir Adderley,LAC,0,0,0,0,0,0.0,10,8,2,0,0,0,0,0,0
6,Linval Joseph,LAC,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0
7,Derwin James,LAC,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
8,Tevaughn Campbell,LAC,0,0,0,0,2,0.0,4,3,1,0,0,0,0,0,2
9,Christian Covington,LAC,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
10,Michael Davis,LAC,0,0,0,0,0,0.0,3,2,1,0,0,2,36,0,0
11,Chris Rumph,LAC,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
12,Kenneth Murray,LAC,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
13,Jerry Tillery,LAC,0,0,0,0,0,0.0,2,1,1,1,2,0,0,0,0
14,Kyler Fackrell,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Joe Gaziano,LAC,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
16,Uchenna Nwosu,LAC,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
17,Matt Overton,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
18,Mark Webb,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
19,Jalen Guyton,LAC,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
22,Michael Danna,KAN,0,0,0,0,0,1.0,2,2,0,1,3,0,0,0,1
23,Nick Bolton,KAN,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
24,Daniel Sorensen,KAN,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0
25,L'Jarius Sneed,KAN,0,0,0,0,0,0.0,6,5,1,2,0,0,0,0,0
26,Anthony Hitchens,KAN,0,0,0,0,1,0.0,5,4,1,1,0,0,0,0,0
27,Tyrann Mathieu,KAN,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
28,Rashad Fenton,KAN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
29,Deandre Baker,KAN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
30,Ben Niemann,KAN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
31,Jarran Reed,KAN,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0
32,Mike Hughes,KAN,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
33,Chris Jones,KAN,0,0,0,0,0,0.0,2,1,1,1,1,0,0,0,0
34,Derrick Nnadi,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
35,Noah Gray,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
36,Marcus Kemp,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
37,Alex Okafor,KAN,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
38,Armani Watts,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
