,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Aaron Jones,GNB,19,82,4,41,2.2,41,2.2,2,9.5
1,AJ Dillon,GNB,6,18,1,10,1.7,8,1.3,0,
3,Trey Sermon,SFO,10,31,3,15,1.5,16,1.6,1,10.0
4,Kyle Juszczyk,SFO,5,14,2,6,1.2,8,1.6,0,
5,Deebo Samuel,SFO,2,0,0,0,0.0,0,0.0,0,
6,Brandon Aiyuk,SFO,1,8,0,5,5.0,3,3.0,0,
7,Jimmy Garoppolo,SFO,1,4,0,4,4.0,0,0.0,0,
8,George Kittle,SFO,1,9,0,5,5.0,4,4.0,0,
9,Trey Lance,SFO,1,1,1,0,0.0,1,1.0,0,
