,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,K.J. Hill,LAC,0,0,,0,0,1,0,0.0,0,0
1,Larry Rountree,LAC,2,37,18.5,0,20,0,0,,0,0
4,Mecole Hardman,KAN,0,0,,0,0,2,7,3.5,0,17
5,Byron Pringle,KAN,1,30,30.0,0,30,0,0,,0,0
