,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Garett Bolles,T,DEN,67,100%,0,0%,6,26%
1,Bobby Massie,T,DEN,67,100%,0,0%,3,13%
2,Lloyd Cushenberry III,C,DEN,67,100%,0,0%,2,9%
3,Teddy Bridgewater,QB,DEN,67,100%,0,0%,0,0%
4,Noah Fant,TE,DEN,58,87%,0,0%,0,0%
5,Courtland Sutton,WR,DEN,51,76%,0,0%,0,0%
6,Tim Patrick,WR,DEN,51,76%,0,0%,0,0%
7,Dalton Risner,G,DEN,42,63%,0,0%,4,17%
8,Graham Glasgow,G,DEN,38,57%,0,0%,3,13%
9,Melvin Gordon,RB,DEN,36,54%,0,0%,0,0%
10,Netane Muti,G,DEN,29,43%,0,0%,6,26%
11,Albert Okwuegbunam,TE,DEN,29,43%,0,0%,0,0%
12,Javonte Williams,RB,DEN,27,40%,0,0%,0,0%
13,Quinn Meinerz,G,DEN,25,37%,0,0%,0,0%
14,Eric Saubert,TE,DEN,24,36%,0,0%,22,96%
15,Diontae Spencer,WR,DEN,24,36%,0,0%,7,30%
16,KJ Hamler,WR,DEN,15,22%,0,0%,0,0%
17,Andrew Beck,TE,DEN,12,18%,0,0%,16,70%
18,Damarea Crockett,RB,DEN,4,6%,0,0%,16,70%
19,Kendall Hinton,WR,DEN,4,6%,0,0%,0,0%
20,Justin Simmons,FS,DEN,0,0%,50,93%,0,0%
21,Kyle Fuller,CB,DEN,0,0%,50,93%,0,0%
22,Patrick Surtain II,CB,DEN,0,0%,50,93%,0,0%
23,Alexander Johnson,LB,DEN,0,0%,50,93%,0,0%
24,Kareem Jackson,SS,DEN,0,0%,50,93%,0,0%
25,Malik Reed,LB,DEN,0,0%,45,83%,1,4%
26,Bryce Callahan,CB,DEN,0,0%,43,80%,0,0%
27,Justin Strnad,LB,DEN,0,0%,41,76%,1,4%
28,Dre'Mont Jones,DE,DEN,0,0%,38,70%,6,26%
29,Von Miller,LB,DEN,0,0%,38,70%,0,0%
30,Shelby Harris,DE,DEN,0,0%,28,52%,0,0%
31,DeShawn Williams,DT,DEN,0,0%,21,39%,1,4%
32,Jonathon Cooper,LB,DEN,0,0%,18,33%,17,74%
33,Shamar Stephen,DE,DEN,0,0%,18,33%,1,4%
34,Caden Sterns,FS,DEN,0,0%,13,24%,6,26%
35,Mike Purcell,NT,DEN,0,0%,13,24%,6,26%
36,Andre Mintze,LB,DEN,0,0%,7,13%,15,65%
