,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Alvin Kamara,NOR,24,89,4,56,2.3,33,1.4,4,6.0
1,Taysom Hill,NOR,6,32,3,16,2.7,16,2.7,2,3.0
2,Jameis Winston,NOR,5,4,1,1,0.2,3,0.6,0,
3,Tony Jones,NOR,2,12,1,9,4.5,3,1.5,0,
4,Alex Armah,NOR,1,5,1,3,3.0,2,2.0,0,
6,Damien Harris,NWE,6,14,,8,1.3,6,1.0,1,6.0
7,Mac Jones,NWE,6,28,4,28,4.7,0,0.0,0,
8,Brandon Bolden,NWE,3,-1,0,-1,-0.3,0,0.0,0,
9,J.J. Taylor,NWE,1,2,,1,1.0,1,1.0,0,
10,James White,NWE,1,6,1,5,5.0,1,1.0,0,
