,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Ronald Jones II,TAM,5,11,1,6,1.2,5,1.0,0,
1,Leonard Fournette,TAM,4,8,0,6,1.5,2,0.5,0,
2,Tom Brady,TAM,3,14,1,12,4.0,2,0.7,0,
3,Chris Godwin,TAM,1,2,1,2,2.0,0,0.0,0,
5,Sony Michel,LAR,20,67,5,34,1.7,33,1.7,3,6.7
6,Matthew Stafford,LAR,2,-2,0,-2,-1.0,0,0.0,0,
7,Jake Funk,LAR,1,6,,3,3.0,3,3.0,0,
8,Robert Woods,LAR,1,5,0,1,1.0,4,4.0,0,
