,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Kyler Murray,ARI,28,34,316,14,41.2,263,7.7,173,6.2,5.1,143,5.1,0,0.0%,4,11.8%,0,4,0,1,1,2.7%,3,5.7
2,Trevor Lawrence,JAX,22,34,219,10,27.0,286,8.4,135,6.1,4.0,84,3.8,1,3.0%,8,24.2%,3,9,4,4,11,28.2%,2,7.5
