,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Joe Mixon,CIN,18,90,3,34,1.9,56,3.1,1,18.0
1,Joe Burrow,CIN,5,7,1,4,0.8,3,0.6,0,
2,Samaje Perine,CIN,1,-1,,-1,-1.0,0,0.0,0,
4,Najee Harris,PIT,14,40,1,14,1.0,26,1.9,1,14.0
5,Ben Roethlisberger,PIT,1,5,1,5,5.0,0,0.0,0,
