,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Kenny Moore,IND,1,32,0,32,2,0.0,7,7,0,1,0,0,0,0,0
1,Darius Leonard,IND,1,4,0,4,1,0.0,6,3,3,0,0,1,0,0,0
2,Bobby Okereke,IND,0,0,0,0,0,1.0,8,6,2,1,1,0,0,0,0
3,Julian Blackmon,IND,0,0,0,0,0,0.0,11,11,0,0,0,0,0,0,0
4,Al-Quadin Muhammad,IND,0,0,0,0,0,0.0,7,5,2,1,0,0,0,0,0
5,Khari Willis,IND,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
6,DeForest Buckner,IND,0,0,0,0,0,0.0,4,1,3,0,1,0,0,0,0
7,Grover Stewart,IND,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
8,Rock Ya-Sin,IND,0,0,0,0,0,0.0,3,2,1,0,0,1,13,0,1
9,Ashton Dulin,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
10,Zaire Franklin,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
11,Tyquan Lewis,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
12,Antwaun Woods,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
13,George Odum,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
14,Andrew Sendejo,IND,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
15,E.J. Speed,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,Jordan Wilkins,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Chris Williams,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
20,Olasunkanmi Adeniyi,TEN,0,0,0,0,0,1.5,4,2,2,1,3,0,0,0,0
21,Harold Landry,TEN,0,0,0,0,0,0.5,4,1,3,0,5,0,0,0,0
22,Rashaan Evans,TEN,0,0,0,0,0,0.0,8,4,4,1,0,0,0,0,0
23,David Long,TEN,0,0,0,0,0,0.0,8,5,3,1,0,0,0,0,0
24,Dane Cruikshank,TEN,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0
25,Kevin Byard,TEN,0,0,0,0,2,0.0,5,4,1,0,0,0,0,0,0
26,Kristian Fulton,TEN,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
27,Janoris Jenkins,TEN,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
28,Jeffery Simmons,TEN,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
29,Chris Jackson,TEN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
30,Rashad Weaver,TEN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
31,Jayon Brown,TEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
32,Nick Dzubnar,TEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
33,Matthias Farley,TEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
34,Racey McMath,TEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
35,Elijah Molden,TEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
36,Larrell Murchison,TEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
37,Teair Tart,TEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
38,Denico Autry,TEN,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0
39,Breon Borders,TEN,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
40,David Quessenberry,TEN,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1
