,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Justin Herbert,LAC,26,38,281,16,41.0,237,6.2,131,5.0,3.4,150,5.8,3,8.6%,3,8.6%,1,10,5,5,11,26.8%,2,7.5
2,Patrick Mahomes,KAN,27,44,260,17,37.0,383,8.7,114,4.2,2.6,146,5.4,3,7.3%,9,22.0%,2,9,10,4,16,32.0%,4,11.3
