,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Chris Carson,SEA,12,80,4,55,4.6,25,2.1,1,12.0
1,Russell Wilson,SEA,3,7,0,5,1.7,2,0.7,0,
2,Alex Collins,SEA,2,8,1,1,0.5,7,3.5,1,2.0
3,Freddie Swain,SEA,1,11,1,10,10.0,1,1.0,0,
5,Alexander Mattison,MIN,26,112,6,67,2.6,45,1.7,2,13.0
6,Ameer Abdullah,MIN,5,24,,11,2.2,13,2.6,1,5.0
7,C.J. Ham,MIN,2,2,1,0,0.0,2,1.0,0,
8,Kirk Cousins,MIN,1,2,0,2,2.0,0,0.0,0,
