,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,John Simpson,G,LVR,83,100%,0,0%,6,18%
1,Alex Leatherwood,T,LVR,83,100%,0,0%,6,18%
2,Kolton Miller,T,LVR,83,100%,0,0%,6,18%
3,Jermaine Eluemunor,G,LVR,83,100%,0,0%,6,18%
4,Andre James,C,LVR,83,100%,0,0%,0,0%
5,Derek Carr,QB,LVR,83,100%,0,0%,0,0%
6,Darren Waller,TE,LVR,66,80%,0,0%,0,0%
7,Bryan Edwards,WR,LVR,63,76%,0,0%,0,0%
8,Henry Ruggs III,WR,LVR,48,58%,0,0%,3,9%
9,Foster Moreau,TE,LVR,47,57%,0,0%,19,58%
10,Peyton Barber,RB,LVR,47,57%,0,0%,5,15%
11,Hunter Renfrow,WR,LVR,43,52%,0,0%,4,12%
12,Kenyan Drake,RB,LVR,36,43%,0,0%,0,0%
13,Alec Ingold,FB,LVR,28,34%,0,0%,19,58%
14,Zay Jones,WR,LVR,22,27%,0,0%,12,36%
15,Derek Carrier,TE,LVR,10,12%,0,0%,25,76%
16,Willie Snead,WR,LVR,5,6%,0,0%,8,24%
17,Johnathan Abram,SS,LVR,0,0%,83,100%,16,48%
18,Trevon Moehrig,FS,LVR,0,0%,77,93%,10,30%
19,Denzel Perryman,LB,LVR,0,0%,76,92%,0,0%
20,Casey Hayward,CB,LVR,0,0%,73,88%,7,21%
21,Trayvon Mullen,CB,LVR,0,0%,72,87%,5,15%
22,Nate Hobbs,CB,LVR,0,0%,71,86%,12,36%
23,Maxx Crosby,DE,LVR,0,0%,62,75%,8,24%
24,Cory Littleton,LB,LVR,0,0%,61,73%,10,30%
25,Yannick Ngakoue,DE,LVR,0,0%,61,73%,3,9%
26,Johnathan Hankins,NT,LVR,0,0%,49,59%,7,21%
27,Quinton Jefferson,DT,LVR,0,0%,47,57%,8,24%
28,Solomon Thomas,DT,LVR,0,0%,37,45%,6,18%
29,Darius Philon,DT,LVR,0,0%,33,40%,0,0%
30,Carl Nassib,DE,LVR,0,0%,24,29%,13,39%
31,Divine Deablo,LB,LVR,0,0%,22,27%,19,58%
32,Damon Arnette,CB,LVR,0,0%,20,24%,1,3%
33,Clelin Ferrell,DE,LVR,0,0%,19,23%,0,0%
34,K.J. Wright,LB,LVR,0,0%,9,11%,3,9%
35,Nick Kwiatkoski,LB,LVR,0,0%,7,8%,26,79%
36,Tyree Gillespie,SS,LVR,0,0%,6,7%,15,45%
37,Amik Robertson,CB,LVR,0,0%,4,5%,11,33%
38,Patrick Onwuasor,LB,LVR,0,0%,0,0%,18,55%
39,Daniel Carlson,K,LVR,0,0%,0,0%,12,36%
40,Trent Sieg,LS,LVR,0,0%,0,0%,10,30%
