,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,David Montgomery,CHI,10,34,2,26,2.6,8,0.8,0,
1,Justin Fields,CHI,3,12,0,12,4.0,0,0.0,0,
3,Nick Chubb,CLE,22,84,4,64,2.9,20,0.9,1,22.0
4,Kareem Hunt,CLE,10,81,4,33,3.3,48,4.8,3,3.3
5,Baker Mayfield,CLE,4,31,1,31,7.8,0,0.0,0,
6,Case Keenum,CLE,3,0,1,0,0.0,0,0.0,0,
7,D'Ernest Johnson,CLE,2,9,,6,3.0,3,1.5,0,
8,Odell Beckham Jr.,CLE,1,10,1,10,10.0,0,0.0,0,
