,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Michael Carter,NYJ,9,24,0,12,1.3,12,1.3,3,3.0
1,Ty Johnson,NYJ,3,17,0,13,4.3,4,1.3,1,3.0
2,Zach Wilson,NYJ,1,2,1,2,2.0,0,0.0,0,
4,Melvin Gordon,DEN,18,60,4,30,1.7,30,1.7,3,6.0
5,Javonte Williams,DEN,12,29,3,23,1.9,6,0.5,0,
6,Teddy Bridgewater,DEN,4,24,2,19,4.8,5,1.3,1,4.0
7,Damarea Crockett,DEN,3,7,,7,2.3,0,0.0,0,
