,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Lucas Niang,T,KAN,79,100%,0,0%,4,17%
1,Orlando Brown Jr.,T,KAN,79,100%,0,0%,4,17%
2,Joe Thuney,G,KAN,79,100%,0,0%,4,17%
3,Creed Humphrey,C,KAN,79,100%,0,0%,4,17%
4,Trey Smith,G,KAN,79,100%,0,0%,4,17%
5,Patrick Mahomes,QB,KAN,79,100%,0,0%,0,0%
6,Travis Kelce,TE,KAN,69,87%,0,0%,0,0%
7,Tyreek Hill,WR,KAN,58,73%,0,0%,0,0%
8,Demarcus Robinson,WR,KAN,57,72%,0,0%,0,0%
9,Mecole Hardman,WR,KAN,51,65%,0,0%,3,13%
10,Clyde Edwards-Helaire,RB,KAN,49,62%,0,0%,0,0%
11,Byron Pringle,WR,KAN,30,38%,0,0%,9,38%
12,Darrel Williams,RB,KAN,27,34%,0,0%,7,29%
13,Blake Bell,TE,KAN,23,29%,0,0%,10,42%
14,Noah Gray,TE,KAN,11,14%,0,0%,10,42%
15,Marcus Kemp,WR,KAN,7,9%,0,0%,19,79%
16,Joe Fortson,TE,KAN,6,8%,0,0%,10,42%
17,Michael Burton,FB,KAN,4,5%,0,0%,12,50%
18,Jerick McKinnon,RB,KAN,3,4%,0,0%,11,46%
19,Tyrann Mathieu,SS,KAN,0,0%,66,100%,0,0%
20,L'Jarius Sneed,CB,KAN,0,0%,63,95%,4,17%
21,Daniel Sorensen,FS,KAN,0,0%,60,91%,4,17%
22,Anthony Hitchens,LB,KAN,0,0%,52,79%,4,17%
23,Nick Bolton,LB,KAN,0,0%,52,79%,1,4%
24,Mike Hughes,CB,KAN,0,0%,50,76%,1,4%
25,Michael Danna,DE,KAN,0,0%,46,70%,5,21%
26,Jarran Reed,DT,KAN,0,0%,46,70%,5,21%
27,Alex Okafor,DE,KAN,0,0%,41,62%,4,17%
28,Chris Jones,DT,KAN,0,0%,40,61%,0,0%
29,Ben Niemann,LB,KAN,0,0%,37,56%,12,50%
30,Derrick Nnadi,DT,KAN,0,0%,32,48%,5,21%
31,Deandre Baker,CB,KAN,0,0%,31,47%,9,38%
32,Rashad Fenton,CB,KAN,0,0%,26,39%,0,0%
33,Tershawn Wharton,DT,KAN,0,0%,24,36%,5,21%
34,Khalen Saunders,DT,KAN,0,0%,24,36%,0,0%
35,Juan Thornhill,FS,KAN,0,0%,19,29%,11,46%
36,Joshua Kaindoh,DE,KAN,0,0%,18,27%,0,0%
37,Chris Lammons,CB,KAN,0,0%,0,0%,19,79%
38,Dorian O'Daniel,LB,KAN,0,0%,0,0%,19,79%
39,Armani Watts,SS,KAN,0,0%,0,0%,14,58%
40,Harrison Butker,K,KAN,0,0%,0,0%,9,38%
41,Darius Harris,LB,KAN,0,0%,0,0%,8,33%
42,Tommy Townsend,P,KAN,0,0%,0,0%,5,21%
43,James Winchester,LS,KAN,0,0%,0,0%,5,21%
44,Nick Allegretti,G,KAN,0,0%,0,0%,4,17%
0,Oday Aboushi,G,LAC,66,100%,0,0%,4,17%
1,Rashawn Slater,T,LAC,66,100%,0,0%,4,17%
2,Storm Norton,T,LAC,66,100%,0,0%,4,17%
3,Matt Feiler,G,LAC,66,100%,0,0%,4,17%
4,Corey Linsley,C,LAC,66,100%,0,0%,0,0%
5,Justin Herbert,QB,LAC,66,100%,0,0%,0,0%
