,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Zach Wilson,NYJ,19,35,160,10,25.0,270,7.7,117,6.2,3.3,43,2.3,4,12.1%,6,18.2%,5,12,8,4,17,42.5%,0,
2,Teddy Bridgewater,DEN,19,25,235,10,37.0,200,8.0,137,7.2,5.5,98,5.2,0,0.0%,4,16.7%,2,7,5,2,9,31.0%,2,11.5
