,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Oli Udoh,T,MIN,48,100%,0,0%,5,20%
1,Brian O'Neill,T,MIN,48,100%,0,0%,5,20%
2,Christian Darrisaw,T,MIN,48,100%,0,0%,5,20%
3,Ezra Cleveland,G,MIN,48,100%,0,0%,5,20%
4,Garrett Bradbury,C,MIN,48,100%,0,0%,0,0%
5,Kirk Cousins,QB,MIN,48,100%,0,0%,0,0%
6,Justin Jefferson,WR,MIN,46,96%,0,0%,0,0%
7,K.J. Osborn,WR,MIN,39,81%,0,0%,0,0%
8,Tyler Conklin,TE,MIN,32,67%,0,0%,0,0%
9,Dalvin Cook,RB,MIN,26,54%,0,0%,0,0%
10,Ihmir Smith-Marsette,WR,MIN,24,50%,0,0%,0,0%
11,Alexander Mattison,RB,MIN,18,38%,0,0%,5,20%
12,Blake Brandel,T,MIN,15,31%,0,0%,5,20%
13,Luke Stocker,TE,MIN,14,29%,0,0%,16,64%
14,C.J. Ham,FB,MIN,13,27%,0,0%,16,64%
15,Ben Ellefson,TE,MIN,7,15%,0,0%,12,48%
16,Dede Westbrook,WR,MIN,5,10%,0,0%,1,4%
17,Kene Nwangwu,RB,MIN,1,2%,0,0%,5,20%
18,Xavier Woods,FS,MIN,0,0%,82,100%,7,28%
19,Nick Vigil,LB,MIN,0,0%,82,100%,3,12%
20,Harrison Smith,SS,MIN,0,0%,82,100%,3,12%
21,Patrick Peterson,CB,MIN,0,0%,82,100%,3,12%
22,Cameron Dantzler,CB,MIN,0,0%,81,99%,3,12%
23,Anthony Barr,LB,MIN,0,0%,80,98%,0,0%
24,D.J. Wonnum,DE,MIN,0,0%,70,85%,3,12%
25,Armon Watts,NT,MIN,0,0%,66,80%,3,12%
26,Sheldon Richardson,DT,MIN,0,0%,52,63%,3,12%
27,Dalvin Tomlinson,DT,MIN,0,0%,47,57%,3,12%
28,Josh Metellus,SS,MIN,0,0%,43,52%,17,68%
29,Kenny Willekes,DE,MIN,0,0%,40,49%,1,4%
30,James Lynch,NT,MIN,0,0%,23,28%,0,0%
31,Troy Dye,LB,MIN,0,0%,22,27%,16,64%
32,T.Y. McGill,DT,MIN,0,0%,19,23%,0,0%
33,Parry Nickerson,CB,MIN,0,0%,17,21%,6,24%
34,Patrick Jones II,DE,MIN,0,0%,12,15%,0,0%
35,Blake Lynch,LB,MIN,0,0%,2,2%,20,80%
36,Myles Dorn,SS,MIN,0,0%,0,0%,17,68%
37,Dan Chisena,WR,MIN,0,0%,0,0%,17,68%
38,Tye Smith,CB,MIN,0,0%,0,0%,12,48%
39,Chazz Surratt,LB,MIN,0,0%,0,0%,11,44%
40,Andrew DePaola,LS,MIN,0,0%,0,0%,11,44%
41,Jordan Berry,P,MIN,0,0%,0,0%,11,44%
42,Greg Joseph,K,MIN,0,0%,0,0%,10,40%
43,Rashod Hill,T,MIN,0,0%,0,0%,5,20%
44,Dakota Dozier,G,MIN,0,0%,0,0%,5,20%
45,Tuf Borland,LB,MIN,0,0%,0,0%,4,16%
46,Bryan Mills,DB,MIN,0,0%,0,0%,1,4%
0,Cody Whitehair,G,CHI,82,100%,0,0%,3,12%
1,Larry Borom,T,CHI,82,100%,0,0%,3,12%
2,Sam Mustipher,C,CHI,82,100%,0,0%,0,0%
3,James Daniels,G,CHI,82,100%,0,0%,0,0%
4,Andy Dalton,QB,CHI,82,100%,0,0%,0,0%
5,Darnell Mooney,WR,CHI,74,90%,0,0%,0,0%
6,Cole Kmet,TE,CHI,61,74%,0,0%,5,20%
7,Jason Peters,T,CHI,53,65%,0,0%,0,0%
8,Allen Robinson,WR,CHI,53,65%,0,0%,0,0%
9,David Montgomery,RB,CHI,49,60%,0,0%,0,0%
10,Damiere Byrd,WR,CHI,46,56%,0,0%,0,0%
11,Teven Jenkins,T,CHI,29,35%,0,0%,3,12%
12,Marquise Goodwin,WR,CHI,26,32%,0,0%,0,0%
13,Jesse James,TE,CHI,25,30%,0,0%,8,32%
14,Dazz Newsome,WR,CHI,21,26%,0,0%,12,48%
15,Jimmy Graham,TE,CHI,20,24%,0,0%,0,0%
16,Khalil Herbert,RB,CHI,17,21%,0,0%,11,44%
17,Damien Williams,RB,CHI,16,20%,0,0%,11,44%
18,J.P. Holtz,TE,CHI,1,1%,0,0%,16,64%
19,Alex Bars,G,CHI,1,1%,0,0%,3,12%
20,Roquan Smith,LB,CHI,0,0%,48,100%,6,24%
